yr,mon,u_carrier,max,min,mean,count,prop,q25,q75
2003,8,FL,595.0,0.0,0.0,15428,0.2626393570132227,0.0,15.0
2003,8,HP,712.0,0.0,0.0,23865,0.15549968573224388,0.0,6.0
2003,8,MQ,1208.0,0.0,0.0,35338,0.17157167921217953,0.0,5.0
2003,8,NW,1532.0,0.0,0.0,52484,0.12883926529990092,0.0,2.0
2003,8,OO,560.0,0.0,0.0,35084,0.08676319689887128,0.0,0.0
2003,8,TZ,639.0,0.0,0.0,4272,0.15308988764044945,0.0,3.0
2003,8,UA,1437.0,0.0,0.0,67135,0.1265211886497356,0.0,1.0
2003,8,US,436.0,0.0,0.0,29051,0.1866372930363843,0.0,7.0
2003,8,WN,395.0,0.0,0.0,46507,0.16238415722364374,0.0,5.0
2003,8,XE,488.0,0.0,0.0,22965,0.12780317875027214,0.0,1.0
2003,9,AA,844.0,0.0,0.0,68679,0.09722040216077694,0.0,0.0
2003,9,AS,581.0,0.0,0.0,11588,0.11106316879530549,0.0,1.0
2003,9,B6,634.0,0.0,0.0,5414,0.06630956778721832,0.0,1.0
2003,9,CO,555.0,0.0,0.0,32711,0.13628443031396167,0.0,1.0
2003,9,DH,305.0,0.0,0.0,11917,0.1648065788369556,0.0,2.0
2003,9,DL,470.0,0.0,0.0,64043,0.07257623784020112,0.0,1.0
2003,9,EV,575.0,0.0,0.0,22323,0.14545535994266004,0.0,0.0
2003,9,FL,305.0,0.0,0.0,14649,0.1135231073793433,0.0,0.0
2003,9,HP,593.0,0.0,0.0,22612,0.10910136210861489,0.0,2.0
2003,9,MQ,826.0,0.0,0.0,34593,0.1280894978752927,0.0,0.0
2003,9,NW,1272.0,0.0,0.0,47392,0.08062542201215395,0.0,0.0
2003,9,OO,505.0,0.0,0.0,34360,0.06341676367869616,0.0,0.0
2003,9,TZ,455.0,0.0,0.0,4096,0.071533203125,0.0,0.0
2003,9,UA,1045.0,0.0,0.0,62787,0.083791230668769,0.0,0.0
2003,9,US,332.0,0.0,0.0,27722,0.09050573551691797,0.0,0.0
2003,9,WN,268.0,0.0,0.0,45060,0.09558366622281403,0.0,0.0
2003,9,XE,499.0,0.0,0.0,22095,0.1530663045937995,0.0,1.0
2003,10,AA,1379.0,0.0,0.0,72065,0.0823978352875876,0.0,0.0
2003,10,AS,552.0,0.0,0.0,11669,0.15408346902048162,0.0,5.0
2003,10,B6,347.0,0.0,0.0,5734,0.08998953610045343,0.0,3.0
2003,10,CO,435.0,0.0,0.0,35341,0.06850400384822161,0.0,0.0
2003,10,DH,344.0,0.0,0.0,12545,0.1646074133120765,0.0,4.0
