yr,mon,arr_hour,delay_type,type_count
2011,10,13,Slight,6727
2011,10,13,Moderate,2276
2011,10,13,Severe,1347
2011,10,14,None,23146
2011,10,14,Slight,6964
2011,10,14,Moderate,2293
2011,10,14,Severe,1459
2011,10,15,None,21276
2011,10,15,Slight,6963
2011,10,15,Moderate,2536
2011,10,15,Severe,1638
2011,10,16,None,24923
2011,10,16,Slight,8820
2011,10,16,Moderate,3298
2011,10,16,Severe,2111
2011,10,17,None,20327
2011,10,17,Slight,8104
2011,10,17,Moderate,3316
2011,10,17,Severe,1932
2011,10,18,None,21964
2011,10,18,Slight,7923
2011,10,18,Moderate,3481
2011,10,18,Severe,2394
2011,10,19,None,20416
2011,10,19,Slight,7797
2011,10,19,Moderate,3334
2011,10,19,Severe,2346
2011,10,20,None,20315
2011,10,20,Slight,7226
2011,10,20,Moderate,3439
2011,10,20,Severe,2320
2011,10,21,None,19302
2011,10,21,Slight,6669
2011,10,21,Moderate,3161
2011,10,21,Severe,2401
2011,10,22,None,14715
2011,10,22,Slight,5387
2011,10,22,Moderate,2597
2011,10,22,Severe,1773
2011,10,23,None,11880
2011,10,23,Slight,4337
2011,10,23,Moderate,2053
2011,10,23,Severe,1209
2011,11,0,None,2789
2011,11,0,Slight,1219
2011,11,0,Moderate,574
2011,11,0,Severe,303
2011,11,1,None,288
2011,11,1,Slight,165
2011,11,1,Moderate,62
2011,11,1,Severe,42
2011,11,2,None,60
2011,11,2,Slight,21
2011,11,2,Moderate,3
2011,11,2,Severe,3
2011,11,3,None,29
2011,11,3,Slight,4
2011,11,3,Moderate,4
2011,11,3,Severe,0
2011,11,4,None,280
2011,11,4,Slight,68
2011,11,4,Moderate,15
2011,11,4,Severe,3
2011,11,5,None,1979
2011,11,5,Slight,732
2011,11,5,Moderate,253
2011,11,5,Severe,161
2011,11,6,None,4075
2011,11,6,Slight,954
2011,11,6,Moderate,264
2011,11,6,Severe,122
2011,11,7,None,12380
2011,11,7,Slight,1718
2011,11,7,Moderate,424
2011,11,7,Severe,279
2011,11,8,None,17631
2011,11,8,Slight,2753
2011,11,8,Moderate,698
2011,11,8,Severe,478
2011,11,9,None,23276
2011,11,9,Slight,4046
2011,11,9,Moderate,1158
2011,11,9,Severe,831
2011,11,10,None,25578
2011,11,10,Slight,4936
2011,11,10,Moderate,1426
2011,11,10,Severe,1002
2011,11,11,None,23128
2011,11,11,Slight,5451
2011,11,11,Moderate,1524
2011,11,11,Severe,1092
2011,11,12,None,22799
2011,11,12,Slight,5647
2011,11,12,Moderate,1823
2011,11,12,Severe,1273
2011,11,13,None,22793
2011,11,13,Slight,6394
2011,11,13,Moderate,2038
2011,11,13,Severe,1334
2011,11,14,None,21283
2011,11,14,Slight,6495
2011,11,14,Moderate,2258
2011,11,14,Severe,1474
2011,11,15,None,20601
2011,11,15,Slight,6950
2011,11,15,Moderate,2453
2011,11,15,Severe,1680
2011,11,16,None,23246
2011,11,16,Slight,8393
2011,11,16,Moderate,3318
2011,11,16,Severe,2120
2011,11,17,None,18335
2011,11,17,Slight,7306
2011,11,17,Moderate,3081
2011,11,17,Severe,2019
2011,11,18,None,20239
2011,11,18,Slight,7544
2011,11,18,Moderate,3204
2011,11,18,Severe,2370
2011,11,19,None,18262
2011,11,19,Slight,7227
2011,11,19,Moderate,3214
2011,11,19,Severe,2296
2011,11,20,None,19591
2011,11,20,Slight,7410
2011,11,20,Moderate,3445
2011,11,20,Severe,2421
2011,11,21,None,17852
2011,11,21,Slight,6232
2011,11,21,Moderate,3200
2011,11,21,Severe,2239
2011,11,22,None,13558
2011,11,22,Slight,5511
2011,11,22,Moderate,2616
2011,11,22,Severe,1596
2011,11,23,None,11656
2011,11,23,Slight,4253
2011,11,23,Moderate,1991
2011,11,23,Severe,1249
2011,12,0,None,3170
2011,12,0,Slight,1257
2011,12,0,Moderate,749
2011,12,0,Severe,400
2011,12,1,None,389
2011,12,1,Slight,173
2011,12,1,Moderate,74
2011,12,1,Severe,45
2011,12,2,None,121
2011,12,2,Slight,30
2011,12,2,Moderate,14
2011,12,2,Severe,12
2011,12,3,None,30
2011,12,3,Slight,8
2011,12,3,Moderate,7
2011,12,3,Severe,3
2011,12,4,None,254
2011,12,4,Slight,88
2011,12,4,Moderate,36
2011,12,4,Severe,11
2011,12,5,None,2240
2011,12,5,Slight,791
2011,12,5,Moderate,246
2011,12,5,Severe,123
2011,12,6,None,4308
2011,12,6,Slight,1135
2011,12,6,Moderate,374
2011,12,6,Severe,196
2011,12,7,None,11811
2011,12,7,Slight,2124
2011,12,7,Moderate,450
2011,12,7,Severe,356
2011,12,8,None,17507
2011,12,8,Slight,3377
2011,12,8,Moderate,818
2011,12,8,Severe,600
2011,12,9,None,22570
2011,12,9,Slight,4902
2011,12,9,Moderate,1340
2011,12,9,Severe,952
2011,12,10,None,25422
2011,12,10,Slight,5932
2011,12,10,Moderate,1861
2011,12,10,Severe,1224
2011,12,11,None,22479
2011,12,11,Slight,5801
2011,12,11,Moderate,1887
2011,12,11,Severe,1202
2011,12,12,None,22551
2011,12,12,Slight,6438
2011,12,12,Moderate,2221
2011,12,12,Severe,1469
2011,12,13,None,22036
2011,12,13,Slight,6851
2011,12,13,Moderate,2592
2011,12,13,Severe,1623
2011,12,14,None,20207
2011,12,14,Slight,6970
2011,12,14,Moderate,2704
2011,12,14,Severe,1674
2011,12,15,None,20550
2011,12,15,Slight,7229
2011,12,15,Moderate,2853
2011,12,15,Severe,1766
2011,12,16,None,22799
2011,12,16,Slight,9128
2011,12,16,Moderate,3712
2011,12,16,Severe,2356
2011,12,17,None,18275
2011,12,17,Slight,7403
2011,12,17,Moderate,3175
2011,12,17,Severe,2130
2011,12,18,None,20607
2011,12,18,Slight,7545
2011,12,18,Moderate,3516
2011,12,18,Severe,2429
2011,12,19,None,18626
2011,12,19,Slight,7075
2011,12,19,Moderate,3317
2011,12,19,Severe,2376
2011,12,20,None,20089
2011,12,20,Slight,7623
2011,12,20,Moderate,3622
2011,12,20,Severe,2800
2011,12,21,None,18407
2011,12,21,Slight,6310
2011,12,21,Moderate,3237
2011,12,21,Severe,2296
2011,12,22,None,13582
2011,12,22,Slight,5540
2011,12,22,Moderate,2863
2011,12,22,Severe,2071
2011,12,23,None,11727
2011,12,23,Slight,4513
2011,12,23,Moderate,2282
2011,12,23,Severe,1550
2012,1,0,None,3026
2012,1,0,Slight,1021
2012,1,0,Moderate,545
2012,1,0,Severe,286
2012,1,1,None,236
2012,1,1,Slight,140
2012,1,1,Moderate,57
2012,1,1,Severe,35
2012,1,2,None,75
2012,1,2,Slight,32
2012,1,2,Moderate,14
2012,1,2,Severe,4
2012,1,3,None,6
2012,1,3,Slight,4
2012,1,3,Moderate,1
2012,1,3,Severe,0
2012,1,4,None,190
2012,1,4,Slight,49
2012,1,4,Moderate,14
2012,1,4,Severe,7
2012,1,5,None,1935
2012,1,5,Slight,669
2012,1,5,Moderate,216
2012,1,5,Severe,157
2012,1,6,None,3923
2012,1,6,Slight,735
2012,1,6,Moderate,225
2012,1,6,Severe,151
2012,1,7,None,11691
2012,1,7,Slight,1628
2012,1,7,Moderate,429
2012,1,7,Severe,398
2012,1,8,None,17919
2012,1,8,Slight,2665
2012,1,8,Moderate,748
2012,1,8,Severe,529
2012,1,9,None,22612
2012,1,9,Slight,3734
2012,1,9,Moderate,1245
2012,1,9,Severe,1118
2012,1,10,None,25815
2012,1,10,Slight,4941
2012,1,10,Moderate,1952
2012,1,10,Severe,1306
2012,1,11,None,22610
2012,1,11,Slight,4878
2012,1,11,Moderate,1853
2012,1,11,Severe,1217
2012,1,12,None,23392
2012,1,12,Slight,5509
2012,1,12,Moderate,2215
2012,1,12,Severe,1514
2012,1,13,None,22443
2012,1,13,Slight,5985
2012,1,13,Moderate,2232
2012,1,13,Severe,1736
2012,1,14,None,21309
2012,1,14,Slight,6059
2012,1,14,Moderate,2559
2012,1,14,Severe,1826
2012,1,15,None,21177
2012,1,15,Slight,6583
2012,1,15,Moderate,2653
2012,1,15,Severe,1898
2012,1,16,None,23626
2012,1,16,Slight,7877
2012,1,16,Moderate,3373
2012,1,16,Severe,2384
2012,1,17,None,19467
2012,1,17,Slight,7012
2012,1,17,Moderate,3110
2012,1,17,Severe,2153
2012,1,18,None,21212
2012,1,18,Slight,6933
2012,1,18,Moderate,3291
2012,1,18,Severe,2463
2012,1,19,None,19902
2012,1,19,Slight,6813
2012,1,19,Moderate,3526
2012,1,19,Severe,2613
2012,1,20,None,20212
2012,1,20,Slight,6995
2012,1,20,Moderate,3590
2012,1,20,Severe,2680
2012,1,21,None,19021
2012,1,21,Slight,6207
2012,1,21,Moderate,3409
2012,1,21,Severe,2467
2012,1,22,None,13946
2012,1,22,Slight,4958
2012,1,22,Moderate,2622
2012,1,22,Severe,1808
2012,1,23,None,11315
2012,1,23,Slight,3943
2012,1,23,Moderate,2001
2012,1,23,Severe,1377
2012,2,0,None,2893
2012,2,0,Slight,1024
2012,2,0,Moderate,417
2012,2,0,Severe,245
2012,2,1,None,404
2012,2,1,Slight,142
2012,2,1,Moderate,74
2012,2,1,Severe,36
2012,2,2,None,82
2012,2,2,Slight,16
2012,2,2,Moderate,15
2012,2,2,Severe,9
2012,2,3,None,7
2012,2,3,Slight,4
2012,2,3,Moderate,2
2012,2,3,Severe,3
2012,2,4,None,183
2012,2,4,Slight,40
2012,2,4,Moderate,14
2012,2,4,Severe,5
2012,2,5,None,2035
2012,2,5,Slight,641
2012,2,5,Moderate,189
2012,2,5,Severe,114
2012,2,6,None,3891
2012,2,6,Slight,684
2012,2,6,Moderate,207
2012,2,6,Severe,135
2012,2,7,None,11700
2012,2,7,Slight,1552
2012,2,7,Moderate,377
2012,2,7,Severe,360
2012,2,8,None,18359
2012,2,8,Slight,2374
2012,2,8,Moderate,604
2012,2,8,Severe,570
2012,2,9,None,22032
2012,2,9,Slight,3571
2012,2,9,Moderate,1020
2012,2,9,Severe,788
2012,2,10,None,25677
2012,2,10,Slight,4676
2012,2,10,Moderate,1514
2012,2,10,Severe,1010
2012,2,11,None,21891
2012,2,11,Slight,4510
2012,2,11,Moderate,1442
2012,2,11,Severe,1023
2012,2,12,None,23249
2012,2,12,Slight,5160
2012,2,12,Moderate,1781
2012,2,12,Severe,1226
2012,2,13,None,21897
2012,2,13,Slight,5674
2012,2,13,Moderate,1947
2012,2,13,Severe,1156
2012,2,14,None,21452
2012,2,14,Slight,5822
2012,2,14,Moderate,2310
2012,2,14,Severe,1325
2012,2,15,None,20390
2012,2,15,Slight,6017
2012,2,15,Moderate,2313
2012,2,15,Severe,1380
2012,2,16,None,23469
2012,2,16,Slight,7478
2012,2,16,Moderate,2963
2012,2,16,Severe,1904
2012,2,17,None,19054
2012,2,17,Slight,6531
2012,2,17,Moderate,2580
2012,2,17,Severe,1695
2012,2,18,None,20973
2012,2,18,Slight,6802
2012,2,18,Moderate,2972
2012,2,18,Severe,1898
2012,2,19,None,20110
2012,2,19,Slight,6399
2012,2,19,Moderate,2880
2012,2,19,Severe,1919
2012,2,20,None,20380
2012,2,20,Slight,6513
2012,2,20,Moderate,2971
2012,2,20,Severe,1987
2012,2,21,None,19278
2012,2,21,Slight,5883
2012,2,21,Moderate,2636
2012,2,21,Severe,1838
2012,2,22,None,14179
2012,2,22,Slight,4938
2012,2,22,Moderate,2307
2012,2,22,Severe,1468
2012,2,23,None,12132
2012,2,23,Slight,3937
2012,2,23,Moderate,1912
2012,2,23,Severe,1094
2012,3,0,None,3532
2012,3,0,Slight,1825
2012,3,0,Moderate,936
2012,3,0,Severe,584
2012,3,1,None,595
2012,3,1,Slight,268
2012,3,1,Moderate,156
2012,3,1,Severe,77
2012,3,2,None,89
2012,3,2,Slight,23
2012,3,2,Moderate,9
2012,3,2,Severe,6
2012,3,3,None,68
2012,3,3,Slight,17
2012,3,3,Moderate,7
2012,3,3,Severe,6
2012,3,4,None,222
2012,3,4,Slight,81
2012,3,4,Moderate,25
2012,3,4,Severe,18
2012,3,5,None,2233
2012,3,5,Slight,997
2012,3,5,Moderate,432
2012,3,5,Severe,234
2012,3,6,None,4620
2012,3,6,Slight,1077
2012,3,6,Moderate,352
2012,3,6,Severe,256
2012,3,7,None,13733
2012,3,7,Slight,2485
2012,3,7,Moderate,612
2012,3,7,Severe,474
2012,3,8,None,20577
2012,3,8,Slight,3392
2012,3,8,Moderate,988
2012,3,8,Severe,721
2012,3,9,None,24172
2012,3,9,Slight,4872
2012,3,9,Moderate,1330
2012,3,9,Severe,1082
2012,3,10,None,26454
2012,3,10,Slight,5953
2012,3,10,Moderate,1956
2012,3,10,Severe,1442
2012,3,11,None,22296
2012,3,11,Slight,5778
2012,3,11,Moderate,2125
2012,3,11,Severe,1472
2012,3,12,None,23573
2012,3,12,Slight,6626
2012,3,12,Moderate,2484
2012,3,12,Severe,1825
2012,3,13,None,21899
2012,3,13,Slight,7110
2012,3,13,Moderate,2695
2012,3,13,Severe,1815
2012,3,14,None,21276
2012,3,14,Slight,7412
2012,3,14,Moderate,3077
2012,3,14,Severe,2060
2012,3,15,None,19089
2012,3,15,Slight,7454
2012,3,15,Moderate,3231
2012,3,15,Severe,2181
2012,3,16,None,22308
2012,3,16,Slight,9453
2012,3,16,Moderate,4103
2012,3,16,Severe,2922
2012,3,17,None,17706
2012,3,17,Slight,7981
2012,3,17,Moderate,3851
2012,3,17,Severe,2640
2012,3,18,None,20004
2012,3,18,Slight,8272
2012,3,18,Moderate,4377
2012,3,18,Severe,3313
2012,3,19,None,18793
2012,3,19,Slight,8198
2012,3,19,Moderate,4267
2012,3,19,Severe,3361
2012,3,20,None,19281
2012,3,20,Slight,7940
2012,3,20,Moderate,4368
2012,3,20,Severe,3442
2012,3,21,None,18018
2012,3,21,Slight,7349
2012,3,21,Moderate,4039
2012,3,21,Severe,3148
2012,3,22,None,14866
2012,3,22,Slight,6410
2012,3,22,Moderate,3729
2012,3,22,Severe,2798
2012,3,23,None,12203
2012,3,23,Slight,5424
2012,3,23,Moderate,3083
2012,3,23,Severe,2201
2012,4,0,None,3963
2012,4,0,Slight,1578
2012,4,0,Moderate,765
2012,4,0,Severe,489
2012,4,1,None,551
2012,4,1,Slight,213
2012,4,1,Moderate,97
2012,4,1,Severe,44
2012,4,2,None,69
2012,4,2,Slight,18
2012,4,2,Moderate,5
2012,4,2,Severe,3
2012,4,3,None,66
2012,4,3,Slight,13
2012,4,3,Moderate,5
2012,4,3,Severe,3
2012,4,4,None,166
2012,4,4,Slight,107
2012,4,4,Moderate,19
2012,4,4,Severe,10
2012,4,5,None,2346
2012,4,5,Slight,757
2012,4,5,Moderate,256
2012,4,5,Severe,155
2012,4,6,None,5151
2012,4,6,Slight,929
2012,4,6,Moderate,331
2012,4,6,Severe,175
2012,4,7,None,14026
2012,4,7,Slight,1939
2012,4,7,Moderate,455
2012,4,7,Severe,370
2012,4,8,None,20766
2012,4,8,Slight,2816
2012,4,8,Moderate,652
2012,4,8,Severe,553
2012,4,9,None,25384
2012,4,9,Slight,4087
2012,4,9,Moderate,1100
2012,4,9,Severe,828
2012,4,10,None,26456
2012,4,10,Slight,5154
2012,4,10,Moderate,1524
2012,4,10,Severe,969
2012,4,11,None,24095
2012,4,11,Slight,5228
2012,4,11,Moderate,1631
2012,4,11,Severe,1068
2012,4,12,None,24661
2012,4,12,Slight,5388
2012,4,12,Moderate,1803
2012,4,12,Severe,1254
2012,4,13,None,23026
2012,4,13,Slight,6192
2012,4,13,Moderate,2063
2012,4,13,Severe,1356
2012,4,14,None,22595
2012,4,14,Slight,6221
2012,4,14,Moderate,2259
2012,4,14,Severe,1481
2012,4,15,None,21223
2012,4,15,Slight,6675
2012,4,15,Moderate,2404
2012,4,15,Severe,1679
2012,4,16,None,23586
2012,4,16,Slight,8135
2012,4,16,Moderate,3074
2012,4,16,Severe,1910
2012,4,17,None,20523
2012,4,17,Slight,7222
2012,4,17,Moderate,2902
2012,4,17,Severe,2036
2012,4,18,None,21922
2012,4,18,Slight,7290
2012,4,18,Moderate,3299
2012,4,18,Severe,2235
2012,4,19,None,21009
2012,4,19,Slight,7754
2012,4,19,Moderate,3363
2012,4,19,Severe,2328
2012,4,20,None,20486
2012,4,20,Slight,6918
2012,4,20,Moderate,3275
2012,4,20,Severe,2314
2012,4,21,None,19965
2012,4,21,Slight,6767
2012,4,21,Moderate,3177
2012,4,21,Severe,2382
2012,4,22,None,15828
2012,4,22,Slight,5715
2012,4,22,Moderate,2861
2012,4,22,Severe,1991
2012,4,23,None,13129
2012,4,23,Slight,4713
2012,4,23,Moderate,2181
2012,4,23,Severe,1521
2012,5,0,None,3243
2012,5,0,Slight,1581
2012,5,0,Moderate,870
2012,5,0,Severe,622
2012,5,1,None,518
2012,5,1,Slight,153
2012,5,1,Moderate,78
2012,5,1,Severe,75
2012,5,2,None,85
2012,5,2,Slight,14
2012,5,2,Moderate,7
2012,5,2,Severe,5
2012,5,3,None,63
2012,5,3,Slight,5
2012,5,3,Moderate,4
2012,5,3,Severe,1
2012,5,4,None,162
2012,5,4,Slight,17
2012,5,4,Moderate,8
2012,5,4,Severe,6
2012,5,5,None,2461
2012,5,5,Slight,879
2012,5,5,Moderate,356
2012,5,5,Severe,189
2012,5,6,None,5454
2012,5,6,Slight,980
2012,5,6,Moderate,295
2012,5,6,Severe,197
2012,5,7,None,14133
2012,5,7,Slight,2120
2012,5,7,Moderate,477
2012,5,7,Severe,453
2012,5,8,None,21116
2012,5,8,Slight,3097
2012,5,8,Moderate,737
2012,5,8,Severe,614
2012,5,9,None,25225
2012,5,9,Slight,4453
2012,5,9,Moderate,1305
2012,5,9,Severe,920
2012,5,10,None,26756
2012,5,10,Slight,5650
2012,5,10,Moderate,1795
2012,5,10,Severe,1203
2012,5,11,None,23742
2012,5,11,Slight,5568
2012,5,11,Moderate,1839
2012,5,11,Severe,1299
2012,5,12,None,24757
2012,5,12,Slight,6225
2012,5,12,Moderate,2377
2012,5,12,Severe,1561
2012,5,13,None,22480
2012,5,13,Slight,6793
2012,5,13,Moderate,2437
2012,5,13,Severe,1655
2012,5,14,None,22686
2012,5,14,Slight,6988
2012,5,14,Moderate,2754
2012,5,14,Severe,1922
2012,5,15,None,20922
2012,5,15,Slight,7073
2012,5,15,Moderate,2914
2012,5,15,Severe,2122
2012,5,16,None,23174
2012,5,16,Slight,8849
2012,5,16,Moderate,3832
2012,5,16,Severe,2643
2012,5,17,None,19944
2012,5,17,Slight,7727
2012,5,17,Moderate,3328
2012,5,17,Severe,2441
2012,5,18,None,21463
2012,5,18,Slight,8150
2012,5,18,Moderate,3997
2012,5,18,Severe,3033
2012,5,19,None,20223
2012,5,19,Slight,8007
2012,5,19,Moderate,3938
2012,5,19,Severe,3154
2012,5,20,None,19368
2012,5,20,Slight,7791
2012,5,20,Moderate,4282
2012,5,20,Severe,3442
2012,5,21,None,18141
2012,5,21,Slight,6468
2012,5,21,Moderate,3757
2012,5,21,Severe,3173
2012,5,22,None,14863
2012,5,22,Slight,5963
2012,5,22,Moderate,3553
2012,5,22,Severe,2882
2012,5,23,None,11833
2012,5,23,Slight,4964
2012,5,23,Moderate,2780
2012,5,23,Severe,2014
2012,6,0,None,3318
2012,6,0,Slight,2130
2012,6,0,Moderate,1397
2012,6,0,Severe,1246
2012,6,1,None,663
2012,6,1,Slight,296
2012,6,1,Moderate,182
2012,6,1,Severe,201
2012,6,2,None,113
2012,6,2,Slight,17
2012,6,2,Moderate,12
2012,6,2,Severe,17
2012,6,3,None,49
2012,6,3,Slight,27
2012,6,3,Moderate,10
2012,6,3,Severe,11
2012,6,4,None,194
2012,6,4,Slight,75
2012,6,4,Moderate,48
2012,6,4,Severe,38
2012,6,5,None,2409
2012,6,5,Slight,1011
2012,6,5,Moderate,541
2012,6,5,Severe,449
2012,6,6,None,5884
2012,6,6,Slight,1429
2012,6,6,Moderate,542
2012,6,6,Severe,448
2012,6,7,None,14368
2012,6,7,Slight,2967
2012,6,7,Moderate,736
2012,6,7,Severe,604
2012,6,8,None,20228
2012,6,8,Slight,3690
2012,6,8,Moderate,1022
2012,6,8,Severe,726
2012,6,9,None,24907
2012,6,9,Slight,5515
2012,6,9,Moderate,1508
2012,6,9,Severe,1118
2012,6,10,None,25166
2012,6,10,Slight,6655
2012,6,10,Moderate,2048
2012,6,10,Severe,1337
2012,6,11,None,22632
2012,6,11,Slight,6447
2012,6,11,Moderate,2210
2012,6,11,Severe,1379
2012,6,12,None,23486
2012,6,12,Slight,7216
2012,6,12,Moderate,2615
2012,6,12,Severe,1913
2012,6,13,None,20827
2012,6,13,Slight,7493
2012,6,13,Moderate,2732
2012,6,13,Severe,1856
2012,6,14,None,21227
2012,6,14,Slight,8451
2012,6,14,Moderate,3228
2012,6,14,Severe,2129
2012,6,15,None,18914
2012,6,15,Slight,7609
2012,6,15,Moderate,3150
2012,6,15,Severe,2283
2012,6,16,None,20600
2012,6,16,Slight,9409
2012,6,16,Moderate,4270
2012,6,16,Severe,2908
2012,6,17,None,18016
2012,6,17,Slight,8764
2012,6,17,Moderate,4318
2012,6,17,Severe,3238
2012,6,18,None,19225
2012,6,18,Slight,8688
2012,6,18,Moderate,4423
2012,6,18,Severe,3841
2012,6,19,None,18284
2012,6,19,Slight,8886
2012,6,19,Moderate,5057
2012,6,19,Severe,4083
2012,6,20,None,17278
2012,6,20,Slight,7982
2012,6,20,Moderate,4727
2012,6,20,Severe,4191
2012,6,21,None,17054
2012,6,21,Slight,7257
2012,6,21,Moderate,4291
2012,6,21,Severe,4105
2012,6,22,None,12614
2012,6,22,Slight,6199
2012,6,22,Moderate,4068
2012,6,22,Severe,3716
2012,6,23,None,10830
2012,6,23,Slight,5430
2012,6,23,Moderate,3612
2012,6,23,Severe,2964
2012,7,0,None,3031
2012,7,0,Slight,2166
2012,7,0,Moderate,1742
2012,7,0,Severe,1717
2012,7,1,None,626
2012,7,1,Slight,344
2012,7,1,Moderate,248
2012,7,1,Severe,241
2012,7,2,None,88
2012,7,2,Slight,37
2012,7,2,Moderate,22
2012,7,2,Severe,26
2012,7,3,None,40
2012,7,3,Slight,26
2012,7,3,Moderate,29
2012,7,3,Severe,29
2012,7,4,None,216
2012,7,4,Slight,95
2012,7,4,Moderate,37
2012,7,4,Severe,19
2012,7,5,None,2508
2012,7,5,Slight,972
2012,7,5,Moderate,524
2012,7,5,Severe,508
2012,7,6,None,6161
2012,7,6,Slight,1561
2012,7,6,Moderate,665
2012,7,6,Severe,492
2012,7,7,None,14710
2012,7,7,Slight,3181
2012,7,7,Moderate,793
2012,7,7,Severe,747
2012,7,8,None,19959
2012,7,8,Slight,3978
2012,7,8,Moderate,1211
2012,7,8,Severe,1049
2012,7,9,None,25082
2012,7,9,Slight,5793
2012,7,9,Moderate,1895
2012,7,9,Severe,1785
2012,7,10,None,24692
2012,7,10,Slight,6861
2012,7,10,Moderate,2352
2012,7,10,Severe,2020
2012,7,11,None,22353
2012,7,11,Slight,6603
2012,7,11,Moderate,2503
2012,7,11,Severe,2034
2012,7,12,None,23356
2012,7,12,Slight,7633
2012,7,12,Moderate,3067
2012,7,12,Severe,2530
2012,7,13,None,20709
2012,7,13,Slight,7510
2012,7,13,Moderate,3315
2012,7,13,Severe,2480
2012,7,14,None,20652
2012,7,14,Slight,8337
2012,7,14,Moderate,3511
2012,7,14,Severe,2707
2012,7,15,None,18353
2012,7,15,Slight,8004
2012,7,15,Moderate,3776
2012,7,15,Severe,2978
2012,7,16,None,20339
2012,7,16,Slight,9737
2012,7,16,Moderate,4814
2012,7,16,Severe,4084
2012,7,17,None,16880
2012,7,17,Slight,8850
2012,7,17,Moderate,5082
2012,7,17,Severe,4427
2012,7,18,None,17498
2012,7,18,Slight,8710
2012,7,18,Moderate,5210
2012,7,18,Severe,5039
2012,7,19,None,16451
2012,7,19,Slight,8814
2012,7,19,Moderate,5783
2012,7,19,Severe,5973
2012,7,20,None,15433
2012,7,20,Slight,7915
2012,7,20,Moderate,5646
2012,7,20,Severe,5885
2012,7,21,None,15027
2012,7,21,Slight,7270
2012,7,21,Moderate,5448
2012,7,21,Severe,6018
2012,7,22,None,11002
2012,7,22,Slight,6081
2012,7,22,Moderate,4726
2012,7,22,Severe,5241
2012,7,23,None,9783
2012,7,23,Slight,5671
2012,7,23,Moderate,4502
2012,7,23,Severe,4393
2012,8,0,None,3149
2012,8,0,Slight,1961
2012,8,0,Moderate,1378
2012,8,0,Severe,1158
2012,8,1,None,549
2012,8,1,Slight,280
2012,8,1,Moderate,195
2012,8,1,Severe,140
2012,8,2,None,74
2012,8,2,Slight,26
2012,8,2,Moderate,15
2012,8,2,Severe,27
2012,8,3,None,57
2012,8,3,Slight,19
2012,8,3,Moderate,20
2012,8,3,Severe,26
2012,8,4,None,181
2012,8,4,Slight,74
2012,8,4,Moderate,31
2012,8,4,Severe,22
2012,8,5,None,2312
2012,8,5,Slight,1053
2012,8,5,Moderate,520
2012,8,5,Severe,367
2012,8,6,None,5983
2012,8,6,Slight,1350
2012,8,6,Moderate,574
2012,8,6,Severe,415
2012,8,7,None,15020
2012,8,7,Slight,2868
2012,8,7,Moderate,735
2012,8,7,Severe,580
2012,8,8,None,20690
2012,8,8,Slight,3740
2012,8,8,Moderate,1040
2012,8,8,Severe,848
2012,8,9,None,25574
2012,8,9,Slight,5578
2012,8,9,Moderate,1702
2012,8,9,Severe,1474
2012,8,10,None,25882
2012,8,10,Slight,6452
2012,8,10,Moderate,2132
2012,8,10,Severe,1668
2012,8,11,None,22953
2012,8,11,Slight,6605
2012,8,11,Moderate,2300
2012,8,11,Severe,1727
2012,8,12,None,23872
2012,8,12,Slight,7489
2012,8,12,Moderate,2908
2012,8,12,Severe,2111
2012,8,13,None,21961
2012,8,13,Slight,7524
2012,8,13,Moderate,2918
2012,8,13,Severe,2106
2012,8,14,None,21147
2012,8,14,Slight,8254
2012,8,14,Moderate,3230
2012,8,14,Severe,2285
2012,8,15,None,19942
2012,8,15,Slight,8185
2012,8,15,Moderate,3560
2012,8,15,Severe,2615
2012,8,16,None,21712
2012,8,16,Slight,9877
2012,8,16,Moderate,4631
2012,8,16,Severe,3423
2012,8,17,None,17963
2012,8,17,Slight,9015
2012,8,17,Moderate,4494
2012,8,17,Severe,3628
2012,8,18,None,19272
2012,8,18,Slight,8917
2012,8,18,Moderate,5027
2012,8,18,Severe,4261
2012,8,19,None,18054
2012,8,19,Slight,9205
2012,8,19,Moderate,5236
2012,8,19,Severe,4622
2012,8,20,None,17563
2012,8,20,Slight,8231
2012,8,20,Moderate,5181
2012,8,20,Severe,4601
2012,8,21,None,16817
2012,8,21,Slight,7600
2012,8,21,Moderate,4969
2012,8,21,Severe,4719
2012,8,22,None,12094
2012,8,22,Slight,6434
2012,8,22,Moderate,4260
2012,8,22,Severe,3975
2012,8,23,None,10435
2012,8,23,Slight,5939
2012,8,23,Moderate,3846
2012,8,23,Severe,3004
2012,9,0,None,2662
2012,9,0,Slight,1164
2012,9,0,Moderate,671
2012,9,0,Severe,469
2012,9,1,None,302
2012,9,1,Slight,86
2012,9,1,Moderate,56
2012,9,1,Severe,51
2012,9,2,None,57
2012,9,2,Slight,12
2012,9,2,Moderate,6
2012,9,2,Severe,5
2012,9,3,None,32
2012,9,3,Slight,9
2012,9,3,Moderate,4
2012,9,3,Severe,4
2012,9,4,None,127
2012,9,4,Slight,59
2012,9,4,Moderate,11
2012,9,4,Severe,13
2012,9,5,None,2123
2012,9,5,Slight,656
2012,9,5,Moderate,353
2012,9,5,Severe,242
2012,9,6,None,5329
2012,9,6,Slight,839
2012,9,6,Moderate,280
2012,9,6,Severe,162
2012,9,7,None,13560
2012,9,7,Slight,1873
2012,9,7,Moderate,456
2012,9,7,Severe,387
2012,9,8,None,19520
2012,9,8,Slight,2383
2012,9,8,Moderate,716
