yr,mon,dep_hour,delay_type,type_count
2011,10,13,Slight,7545
2011,10,13,Moderate,3499
2011,10,13,Severe,1988
2011,10,14,None,20547
2011,10,14,Slight,6591
2011,10,14,Moderate,3303
2011,10,14,Severe,1961
2011,10,15,None,21614
2011,10,15,Slight,6799
2011,10,15,Moderate,3306
2011,10,15,Severe,2138
2011,10,16,None,21126
2011,10,16,Slight,6832
2011,10,16,Moderate,3512
2011,10,16,Severe,2339
2011,10,17,None,22618
2011,10,17,Slight,7281
2011,10,17,Moderate,3727
2011,10,17,Severe,2495
2011,10,18,None,17996
2011,10,18,Slight,6442
2011,10,18,Moderate,3478
2011,10,18,Severe,2283
2011,10,19,None,19303
2011,10,19,Slight,5911
2011,10,19,Moderate,3315
2011,10,19,Severe,2039
2011,10,20,None,13228
2011,10,20,Slight,3800
2011,10,20,Moderate,2208
2011,10,20,Severe,1402
2011,10,21,None,9623
2011,10,21,Slight,3079
2011,10,21,Moderate,1620
2011,10,21,Severe,810
2011,10,22,None,6381
2011,10,22,Slight,2033
2011,10,22,Moderate,891
2011,10,22,Severe,300
2011,10,23,None,1887
2011,10,23,Slight,582
2011,10,23,Moderate,286
2011,10,23,Severe,97
2011,11,0,None,700
2011,11,0,Slight,193
2011,11,0,Moderate,79
2011,11,0,Severe,41
2011,11,1,None,296
2011,11,1,Slight,65
2011,11,1,Moderate,21
2011,11,1,Severe,9
2011,11,2,None,35
2011,11,2,Slight,11
2011,11,2,Moderate,5
2011,11,2,Severe,0
2011,11,3,None,23
2011,11,3,Slight,3
2011,11,3,Moderate,1
2011,11,3,Severe,0
2011,11,4,None,58
2011,11,4,Slight,13
2011,11,4,Moderate,7
2011,11,4,Severe,1
2011,11,5,None,3405
2011,11,5,Slight,740
2011,11,5,Moderate,155
2011,11,5,Severe,76
2011,11,6,None,28294
2011,11,6,Slight,6245
2011,11,6,Moderate,1679
2011,11,6,Severe,750
2011,11,7,None,25307
2011,11,7,Slight,6242
2011,11,7,Moderate,2167
2011,11,7,Severe,934
2011,11,8,None,25257
2011,11,8,Slight,6429
2011,11,8,Moderate,2332
2011,11,8,Severe,1255
2011,11,9,None,22569
2011,11,9,Slight,6051
2011,11,9,Moderate,2337
2011,11,9,Severe,1179
2011,11,10,None,22788
2011,11,10,Slight,6178
2011,11,10,Moderate,2584
2011,11,10,Severe,1441
2011,11,11,None,22861
2011,11,11,Slight,6829
2011,11,11,Moderate,2944
2011,11,11,Severe,1533
2011,11,12,None,20687
2011,11,12,Slight,6096
2011,11,12,Moderate,2838
2011,11,12,Severe,1552
2011,11,13,None,22032
2011,11,13,Slight,6664
2011,11,13,Moderate,3223
2011,11,13,Severe,1926
2011,11,14,None,19942
2011,11,14,Slight,6542
2011,11,14,Moderate,3199
2011,11,14,Severe,1962
2011,11,15,None,19461
2011,11,15,Slight,6313
2011,11,15,Moderate,3116
2011,11,15,Severe,1896
2011,11,16,None,19545
2011,11,16,Slight,6212
2011,11,16,Moderate,3445
2011,11,16,Severe,2249
2011,11,17,None,21709
2011,11,17,Slight,7079
2011,11,17,Moderate,3816
2011,11,17,Severe,2572
2011,11,18,None,16041
2011,11,18,Slight,5979
2011,11,18,Moderate,3521
2011,11,18,Severe,2101
2011,11,19,None,18308
2011,11,19,Slight,5886
2011,11,19,Moderate,3378
2011,11,19,Severe,2158
2011,11,20,None,10965
2011,11,20,Slight,3379
2011,11,20,Moderate,2120
2011,11,20,Severe,1301
2011,11,21,None,9110
2011,11,21,Slight,3195
2011,11,21,Moderate,1767
2011,11,21,Severe,856
2011,11,22,None,6233
2011,11,22,Slight,1891
2011,11,22,Moderate,861
2011,11,22,Severe,386
2011,11,23,None,2050
2011,11,23,Slight,561
2011,11,23,Moderate,233
2011,11,23,Severe,92
2011,12,0,None,805
2011,12,0,Slight,279
2011,12,0,Moderate,154
2011,12,0,Severe,41
2011,12,1,None,442
2011,12,1,Slight,100
2011,12,1,Moderate,59
2011,12,1,Severe,20
2011,12,2,None,60
2011,12,2,Slight,19
2011,12,2,Moderate,13
2011,12,2,Severe,5
2011,12,3,None,16
2011,12,3,Slight,3
2011,12,3,Moderate,3
2011,12,3,Severe,0
2011,12,4,None,84
2011,12,4,Slight,14
2011,12,4,Moderate,6
2011,12,4,Severe,5
2011,12,5,None,3657
2011,12,5,Slight,1025
2011,12,5,Moderate,371
2011,12,5,Severe,161
2011,12,6,None,27258
2011,12,6,Slight,7355
2011,12,6,Moderate,2533
2011,12,6,Severe,991
2011,12,7,None,25355
2011,12,7,Slight,6655
2011,12,7,Moderate,2635
2011,12,7,Severe,1097
2011,12,8,None,25498
2011,12,8,Slight,6386
2011,12,8,Moderate,2635
2011,12,8,Severe,1292
2011,12,9,None,23131
2011,12,9,Slight,6072
2011,12,9,Moderate,2747
2011,12,9,Severe,1393
2011,12,10,None,22238
2011,12,10,Slight,6140
2011,12,10,Moderate,3001
2011,12,10,Severe,1746
2011,12,11,None,22974
2011,12,11,Slight,6839
2011,12,11,Moderate,3177
2011,12,11,Severe,1798
2011,12,12,None,20844
2011,12,12,Slight,6068
2011,12,12,Moderate,2847
2011,12,12,Severe,1715
2011,12,13,None,22303
2011,12,13,Slight,6620
2011,12,13,Moderate,3320
2011,12,13,Severe,1944
2011,12,14,None,21603
2011,12,14,Slight,6533
2011,12,14,Moderate,3185
2011,12,14,Severe,2050
2011,12,15,None,20187
2011,12,15,Slight,5777
2011,12,15,Moderate,3007
2011,12,15,Severe,1951
2011,12,16,None,20498
2011,12,16,Slight,5778
2011,12,16,Moderate,3134
2011,12,16,Severe,2257
2011,12,17,None,22840
2011,12,17,Slight,6796
2011,12,17,Moderate,3680
2011,12,17,Severe,2663
2011,12,18,None,17906
2011,12,18,Slight,5479
2011,12,18,Moderate,3128
2011,12,18,Severe,2292
2011,12,19,None,18927
2011,12,19,Slight,5406
2011,12,19,Moderate,3334
2011,12,19,Severe,2401
2011,12,20,None,11455
2011,12,20,Slight,3175
2011,12,20,Moderate,1978
2011,12,20,Severe,1461
2011,12,21,None,10162
2011,12,21,Slight,3026
2011,12,21,Moderate,1735
2011,12,21,Severe,1142
2011,12,22,None,6417
2011,12,22,Slight,1859
2011,12,22,Moderate,899
2011,12,22,Severe,378
2011,12,23,None,1973
2011,12,23,Slight,719
2011,12,23,Moderate,350
2011,12,23,Severe,124
2012,1,0,None,552
2012,1,0,Slight,191
2012,1,0,Moderate,89
2012,1,0,Severe,43
2012,1,1,None,223
2012,1,1,Slight,49
2012,1,1,Moderate,31
2012,1,1,Severe,23
2012,1,2,None,38
2012,1,2,Slight,20
2012,1,2,Moderate,10
2012,1,2,Severe,3
2012,1,3,None,2
2012,1,3,Slight,0
2012,1,3,Moderate,1
2012,1,3,Severe,1
2012,1,4,None,102
2012,1,4,Slight,27
2012,1,4,Moderate,5
2012,1,4,Severe,3
2012,1,5,None,3911
2012,1,5,Slight,883
2012,1,5,Moderate,270
2012,1,5,Severe,150
2012,1,6,None,27034
2012,1,6,Slight,5663
2012,1,6,Moderate,2077
2012,1,6,Severe,1081
2012,1,7,None,25569
2012,1,7,Slight,5653
2012,1,7,Moderate,2506
2012,1,7,Severe,1235
2012,1,8,None,25522
2012,1,8,Slight,5857
2012,1,8,Moderate,2743
2012,1,8,Severe,1545
2012,1,9,None,23370
2012,1,9,Slight,5445
2012,1,9,Moderate,2587
2012,1,9,Severe,1467
2012,1,10,None,22308
2012,1,10,Slight,5747
2012,1,10,Moderate,2983
2012,1,10,Severe,1884
2012,1,11,None,23321
2012,1,11,Slight,6235
2012,1,11,Moderate,3159
2012,1,11,Severe,1972
2012,1,12,None,20807
2012,1,12,Slight,5787
2012,1,12,Moderate,2735
2012,1,12,Severe,1804
2012,1,13,None,22729
2012,1,13,Slight,6202
2012,1,13,Moderate,3097
2012,1,13,Severe,2187
2012,1,14,None,21373
2012,1,14,Slight,5840
2012,1,14,Moderate,3091
2012,1,14,Severe,2128
2012,1,15,None,20673
2012,1,15,Slight,5549
2012,1,15,Moderate,3026
2012,1,15,Severe,2145
2012,1,16,None,20708
2012,1,16,Slight,5654
2012,1,16,Moderate,3467
2012,1,16,Severe,2382
2012,1,17,None,23421
2012,1,17,Slight,6558
2012,1,17,Moderate,4092
2012,1,17,Severe,3030
2012,1,18,None,17851
2012,1,18,Slight,5145
2012,1,18,Moderate,3224
2012,1,18,Severe,2301
2012,1,19,None,19283
2012,1,19,Slight,5124
2012,1,19,Moderate,3145
2012,1,19,Severe,2341
2012,1,20,None,11361
2012,1,20,Slight,2821
2012,1,20,Moderate,1791
2012,1,20,Severe,1369
2012,1,21,None,9964
2012,1,21,Slight,2845
2012,1,21,Moderate,1582
2012,1,21,Severe,973
2012,1,22,None,5966
2012,1,22,Slight,1417
2012,1,22,Moderate,743
2012,1,22,Severe,334
2012,1,23,None,1776
2012,1,23,Slight,600
2012,1,23,Moderate,282
2012,1,23,Severe,124
2012,2,0,None,553
2012,2,0,Slight,160
2012,2,0,Moderate,62
2012,2,0,Severe,22
2012,2,1,None,213
2012,2,1,Slight,44
2012,2,1,Moderate,27
2012,2,1,Severe,7
2012,2,2,None,24
2012,2,2,Slight,9
2012,2,2,Moderate,5
2012,2,2,Severe,1
2012,2,3,None,1
2012,2,3,Slight,1
2012,2,3,Moderate,0
2012,2,3,Severe,0
2012,2,4,None,55
2012,2,4,Slight,9
2012,2,4,Moderate,9
2012,2,4,Severe,8
2012,2,5,None,3800
2012,2,5,Slight,829
2012,2,5,Moderate,309
2012,2,5,Severe,140
2012,2,6,None,26478
2012,2,6,Slight,6231
2012,2,6,Moderate,1808
2012,2,6,Severe,874
2012,2,7,None,25353
2012,2,7,Slight,5924
2012,2,7,Moderate,1874
2012,2,7,Severe,998
2012,2,8,None,24943
2012,2,8,Slight,5848
2012,2,8,Moderate,2344
2012,2,8,Severe,1098
2012,2,9,None,22335
2012,2,9,Slight,5710
2012,2,9,Moderate,2080
2012,2,9,Severe,1143
2012,2,10,None,21671
2012,2,10,Slight,5630
2012,2,10,Moderate,2309
2012,2,10,Severe,1294
2012,2,11,None,23316
2012,2,11,Slight,6132
2012,2,11,Moderate,2614
2012,2,11,Severe,1341
2012,2,12,None,20281
2012,2,12,Slight,5400
2012,2,12,Moderate,2355
2012,2,12,Severe,1297
2012,2,13,None,21999
2012,2,13,Slight,6013
2012,2,13,Moderate,2755
2012,2,13,Severe,1542
2012,2,14,None,20661
2012,2,14,Slight,5781
2012,2,14,Moderate,2610
2012,2,14,Severe,1625
2012,2,15,None,20464
2012,2,15,Slight,5717
2012,2,15,Moderate,2751
2012,2,15,Severe,1808
2012,2,16,None,20356
2012,2,16,Slight,5622
2012,2,16,Moderate,2813
2012,2,16,Severe,1886
2012,2,17,None,23361
2012,2,17,Slight,6439
2012,2,17,Moderate,3302
2012,2,17,Severe,2091
2012,2,18,None,17806
2012,2,18,Slight,5238
2012,2,18,Moderate,2925
2012,2,18,Severe,1811
2012,2,19,None,19000
2012,2,19,Slight,4676
2012,2,19,Moderate,2804
2012,2,19,Severe,1765
2012,2,20,None,11735
2012,2,20,Slight,3162
2012,2,20,Moderate,1651
2012,2,20,Severe,1099
2012,2,21,None,10127
2012,2,21,Slight,2862
2012,2,21,Moderate,1492
2012,2,21,Severe,844
2012,2,22,None,6224
2012,2,22,Slight,1341
2012,2,22,Moderate,581
2012,2,22,Severe,246
2012,2,23,None,1996
2012,2,23,Slight,502
2012,2,23,Moderate,203
2012,2,23,Severe,85
2012,3,0,None,594
2012,3,0,Slight,292
2012,3,0,Moderate,146
2012,3,0,Severe,61
2012,3,1,None,294
2012,3,1,Slight,102
2012,3,1,Moderate,34
2012,3,1,Severe,15
2012,3,2,None,29
2012,3,2,Slight,12
2012,3,2,Moderate,3
2012,3,2,Severe,1
2012,3,3,None,40
2012,3,3,Slight,14
2012,3,3,Moderate,2
2012,3,3,Severe,0
2012,3,4,None,72
2012,3,4,Slight,11
2012,3,4,Moderate,9
2012,3,4,Severe,8
2012,3,5,None,4875
2012,3,5,Slight,1156
2012,3,5,Moderate,334
2012,3,5,Severe,160
2012,3,6,None,29703
2012,3,6,Slight,7460
2012,3,6,Moderate,2251
2012,3,6,Severe,1031
2012,3,7,None,28345
2012,3,7,Slight,7235
2012,3,7,Moderate,2700
2012,3,7,Severe,1351
2012,3,8,None,26194
2012,3,8,Slight,7376
2012,3,8,Moderate,3095
2012,3,8,Severe,1554
2012,3,9,None,22939
2012,3,9,Slight,6307
2012,3,9,Moderate,2823
2012,3,9,Severe,1592
2012,3,10,None,21475
2012,3,10,Slight,6873
2012,3,10,Moderate,3212
2012,3,10,Severe,1747
2012,3,11,None,23327
2012,3,11,Slight,7057
2012,3,11,Moderate,3419
2012,3,11,Severe,2042
2012,3,12,None,20222
2012,3,12,Slight,6690
2012,3,12,Moderate,3246
2012,3,12,Severe,2050
2012,3,13,None,21659
2012,3,13,Slight,7085
2012,3,13,Moderate,3922
2012,3,13,Severe,2657
2012,3,14,None,19984
2012,3,14,Slight,6718
2012,3,14,Moderate,3720
2012,3,14,Severe,2789
2012,3,15,None,19725
2012,3,15,Slight,6862
2012,3,15,Moderate,4043
2012,3,15,Severe,2814
2012,3,16,None,19849
2012,3,16,Slight,6810
2012,3,16,Moderate,4066
2012,3,16,Severe,3072
2012,3,17,None,22624
2012,3,17,Slight,7324
2012,3,17,Moderate,4514
2012,3,17,Severe,3646
2012,3,18,None,18734
2012,3,18,Slight,6263
2012,3,18,Moderate,3911
2012,3,18,Severe,3107
2012,3,19,None,18454
2012,3,19,Slight,5911
2012,3,19,Moderate,3775
2012,3,19,Severe,3148
2012,3,20,None,13117
2012,3,20,Slight,4261
2012,3,20,Moderate,2744
2012,3,20,Severe,2015
2012,3,21,None,11589
2012,3,21,Slight,3915
2012,3,21,Moderate,2442
2012,3,21,Severe,1551
2012,3,22,None,6088
2012,3,22,Slight,2227
2012,3,22,Moderate,1210
2012,3,22,Severe,593
2012,3,23,None,1849
2012,3,23,Slight,1013
2012,3,23,Moderate,663
2012,3,23,Severe,271
2012,4,0,None,635
2012,4,0,Slight,183
2012,4,0,Moderate,58
2012,4,0,Severe,52
2012,4,1,None,266
2012,4,1,Slight,96
2012,4,1,Moderate,44
2012,4,1,Severe,7
2012,4,2,None,22
2012,4,2,Slight,6
2012,4,2,Moderate,1
2012,4,2,Severe,0
2012,4,3,None,27
2012,4,3,Slight,27
2012,4,3,Moderate,5
2012,4,3,Severe,1
2012,4,4,None,44
2012,4,4,Slight,9
2012,4,4,Moderate,4
2012,4,4,Severe,3
2012,4,5,None,4849
2012,4,5,Slight,904
2012,4,5,Moderate,257
2012,4,5,Severe,83
2012,4,6,None,30271
2012,4,6,Slight,6321
2012,4,6,Moderate,1611
2012,4,6,Severe,737
2012,4,7,None,28795
2012,4,7,Slight,6246
2012,4,7,Moderate,1828
2012,4,7,Severe,953
2012,4,8,None,27967
2012,4,8,Slight,6867
2012,4,8,Moderate,2520
2012,4,8,Severe,1171
2012,4,9,None,23684
2012,4,9,Slight,5859
2012,4,9,Moderate,2052
2012,4,9,Severe,1217
2012,4,10,None,23369
2012,4,10,Slight,6214
2012,4,10,Moderate,2401
2012,4,10,Severe,1318
2012,4,11,None,24464
2012,4,11,Slight,6025
2012,4,11,Moderate,2565
2012,4,11,Severe,1493
2012,4,12,None,22512
2012,4,12,Slight,6029
2012,4,12,Moderate,2511
2012,4,12,Severe,1568
2012,4,13,None,23229
2012,4,13,Slight,6249
2012,4,13,Moderate,2688
2012,4,13,Severe,1678
2012,4,14,None,21400
2012,4,14,Slight,5877
2012,4,14,Moderate,2824
2012,4,14,Severe,1887
2012,4,15,None,21416
2012,4,15,Slight,6516
2012,4,15,Moderate,3076
2012,4,15,Severe,1937
2012,4,16,None,21472
2012,4,16,Slight,6205
2012,4,16,Moderate,2923
2012,4,16,Severe,2093
2012,4,17,None,23423
2012,4,17,Slight,6668
2012,4,17,Moderate,3497
2012,4,17,Severe,2339
2012,4,18,None,20588
2012,4,18,Slight,6092
2012,4,18,Moderate,3052
2012,4,18,Severe,2122
2012,4,19,None,20531
2012,4,19,Slight,5397
2012,4,19,Moderate,3103
2012,4,19,Severe,2230
2012,4,20,None,13790
2012,4,20,Slight,3997
2012,4,20,Moderate,2199
2012,4,20,Severe,1554
2012,4,21,None,11592
2012,4,21,Slight,3664
2012,4,21,Moderate,1857
2012,4,21,Severe,1114
2012,4,22,None,6348
2012,4,22,Slight,2101
2012,4,22,Moderate,872
2012,4,22,Severe,454
2012,4,23,None,2014
2012,4,23,Slight,734
2012,4,23,Moderate,372
2012,4,23,Severe,151
2012,5,0,None,600
2012,5,0,Slight,242
2012,5,0,Moderate,113
2012,5,0,Severe,29
2012,5,1,None,321
2012,5,1,Slight,86
2012,5,1,Moderate,27
2012,5,1,Severe,12
2012,5,2,None,54
2012,5,2,Slight,16
2012,5,2,Moderate,3
2012,5,2,Severe,0
2012,5,3,None,54
2012,5,3,Slight,10
2012,5,3,Moderate,1
2012,5,3,Severe,1
2012,5,4,None,0
2012,5,4,Slight,0
2012,5,4,Moderate,0
2012,5,4,Severe,0
2012,5,5,None,5452
2012,5,5,Slight,935
2012,5,5,Moderate,271
2012,5,5,Severe,162
2012,5,6,None,30640
2012,5,6,Slight,6201
2012,5,6,Moderate,1766
2012,5,6,Severe,849
2012,5,7,None,28370
2012,5,7,Slight,6527
2012,5,7,Moderate,2232
2012,5,7,Severe,1122
2012,5,8,None,28231
2012,5,8,Slight,7109
2012,5,8,Moderate,2709
2012,5,8,Severe,1342
2012,5,9,None,24335
2012,5,9,Slight,6242
2012,5,9,Moderate,2571
2012,5,9,Severe,1536
2012,5,10,None,23091
2012,5,10,Slight,6694
2012,5,10,Moderate,2834
2012,5,10,Severe,1729
2012,5,11,None,25196
2012,5,11,Slight,6530
2012,5,11,Moderate,3088
2012,5,11,Severe,1956
2012,5,12,None,22425
2012,5,12,Slight,6446
2012,5,12,Moderate,2924
2012,5,12,Severe,1985
2012,5,13,None,22698
2012,5,13,Slight,6890
2012,5,13,Moderate,3392
2012,5,13,Severe,2406
2012,5,14,None,20775
2012,5,14,Slight,6506
2012,5,14,Moderate,3402
2012,5,14,Severe,2482
2012,5,15,None,20856
2012,5,15,Slight,7006
2012,5,15,Moderate,3970
2012,5,15,Severe,2779
2012,5,16,None,20614
2012,5,16,Slight,6462
2012,5,16,Moderate,3696
2012,5,16,Severe,2711
2012,5,17,None,21992
2012,5,17,Slight,6806
2012,5,17,Moderate,4154
2012,5,17,Severe,3522
2012,5,18,None,18904
2012,5,18,Slight,6051
2012,5,18,Moderate,3760
2012,5,18,Severe,3258
2012,5,19,None,18449
2012,5,19,Slight,6123
2012,5,19,Moderate,4106
2012,5,19,Severe,3305
2012,5,20,None,12298
2012,5,20,Slight,4094
2012,5,20,Moderate,2611
2012,5,20,Severe,2229
2012,5,21,None,10879
2012,5,21,Slight,3883
2012,5,21,Moderate,2302
2012,5,21,Severe,1745
2012,5,22,None,6108
2012,5,22,Slight,2288
2012,5,22,Moderate,1238
2012,5,22,Severe,634
2012,5,23,None,1894
2012,5,23,Slight,811
2012,5,23,Moderate,371
2012,5,23,Severe,144
2012,6,0,None,704
2012,6,0,Slight,273
2012,6,0,Moderate,161
2012,6,0,Severe,92
2012,6,1,None,246
2012,6,1,Slight,115
2012,6,1,Moderate,73
2012,6,1,Severe,31
2012,6,2,None,79
2012,6,2,Slight,26
2012,6,2,Moderate,10
2012,6,2,Severe,10
2012,6,3,None,57
2012,6,3,Slight,15
2012,6,3,Moderate,3
2012,6,3,Severe,5
2012,6,4,None,48
2012,6,4,Slight,16
2012,6,4,Moderate,0
2012,6,4,Severe,0
2012,6,5,None,6664
2012,6,5,Slight,1412
2012,6,5,Moderate,344
2012,6,5,Severe,202
2012,6,6,None,29553
2012,6,6,Slight,7151
2012,6,6,Moderate,1825
2012,6,6,Severe,955
2012,6,7,None,27721
2012,6,7,Slight,7260
2012,6,7,Moderate,2336
2012,6,7,Severe,1200
2012,6,8,None,27418
2012,6,8,Slight,7913
2012,6,8,Moderate,2668
2012,6,8,Severe,1501
2012,6,9,None,23397
2012,6,9,Slight,6854
2012,6,9,Moderate,2632
2012,6,9,Severe,1576
2012,6,10,None,23069
2012,6,10,Slight,7428
2012,6,10,Moderate,3114
2012,6,10,Severe,1900
2012,6,11,None,23598
2012,6,11,Slight,7271
2012,6,11,Moderate,3231
2012,6,11,Severe,2103
2012,6,12,None,20602
2012,6,12,Slight,6815
2012,6,12,Moderate,3184
2012,6,12,Severe,2168
2012,6,13,None,21515
2012,6,13,Slight,7222
2012,6,13,Moderate,3733
2012,6,13,Severe,2704
2012,6,14,None,19383
2012,6,14,Slight,6877
2012,6,14,Moderate,3949
2012,6,14,Severe,3019
2012,6,15,None,19326
2012,6,15,Slight,7163
2012,6,15,Moderate,4226
2012,6,15,Severe,3535
2012,6,16,None,18406
2012,6,16,Slight,6642
2012,6,16,Moderate,4047
2012,6,16,Severe,3604
2012,6,17,None,20411
2012,6,17,Slight,7582
2012,6,17,Moderate,5164
2012,6,17,Severe,4536
2012,6,18,None,16884
2012,6,18,Slight,6703
2012,6,18,Moderate,4402
2012,6,18,Severe,3881
2012,6,19,None,17294
2012,6,19,Slight,6271
2012,6,19,Moderate,4821
2012,6,19,Severe,4513
2012,6,20,None,11917
2012,6,20,Slight,4791
2012,6,20,Moderate,3347
2012,6,20,Severe,3127
2012,6,21,None,10092
2012,6,21,Slight,4260
2012,6,21,Moderate,2996
2012,6,21,Severe,2281
2012,6,22,None,5912
2012,6,22,Slight,2617
2012,6,22,Moderate,1415
2012,6,22,Severe,1098
2012,6,23,None,2569
2012,6,23,Slight,1114
2012,6,23,Moderate,613
2012,6,23,Severe,486
2012,7,0,None,590
2012,7,0,Slight,347
2012,7,0,Moderate,137
2012,7,0,Severe,93
2012,7,1,None,333
2012,7,1,Slight,160
2012,7,1,Moderate,84
2012,7,1,Severe,26
2012,7,2,None,106
2012,7,2,Slight,19
2012,7,2,Moderate,10
2012,7,2,Severe,11
2012,7,3,None,25
2012,7,3,Slight,17
2012,7,3,Moderate,10
2012,7,3,Severe,10
2012,7,4,None,0
2012,7,4,Slight,0
2012,7,4,Moderate,0
2012,7,4,Severe,0
2012,7,5,None,6411
2012,7,5,Slight,1414
2012,7,5,Moderate,430
2012,7,5,Severe,278
2012,7,6,None,30489
2012,7,6,Slight,7164
2012,7,6,Moderate,1939
2012,7,6,Severe,1396
2012,7,7,None,28279
2012,7,7,Slight,7138
2012,7,7,Moderate,2569
2012,7,7,Severe,1901
2012,7,8,None,27352
2012,7,8,Slight,7596
2012,7,8,Moderate,2989
2012,7,8,Severe,2284
2012,7,9,None,23354
2012,7,9,Slight,6853
2012,7,9,Moderate,2931
2012,7,9,Severe,2381
2012,7,10,None,23302
2012,7,10,Slight,7800
2012,7,10,Moderate,3693
2012,7,10,Severe,2712
2012,7,11,None,22720
2012,7,11,Slight,7040
2012,7,11,Moderate,3572
2012,7,11,Severe,2801
2012,7,12,None,19829
2012,7,12,Slight,7270
2012,7,12,Moderate,3877
2012,7,12,Severe,3151
2012,7,13,None,20856
2012,7,13,Slight,7707
2012,7,13,Moderate,4423
2012,7,13,Severe,3703
2012,7,14,None,17762
2012,7,14,Slight,7094
2012,7,14,Moderate,4684
2012,7,14,Severe,4114
2012,7,15,None,17728
2012,7,15,Slight,7258
2012,7,15,Moderate,5269
2012,7,15,Severe,4741
2012,7,16,None,16524
2012,7,16,Slight,6943
2012,7,16,Moderate,5065
2012,7,16,Severe,5188
2012,7,17,None,17941
2012,7,17,Slight,7636
2012,7,17,Moderate,6065
2012,7,17,Severe,6613
2012,7,18,None,14997
2012,7,18,Slight,6422
2012,7,18,Moderate,5430
2012,7,18,Severe,5880
2012,7,19,None,15660
2012,7,19,Slight,6403
2012,7,19,Moderate,5658
2012,7,19,Severe,6382
2012,7,20,None,10924
2012,7,20,Slight,4644
2012,7,20,Moderate,4075
2012,7,20,Severe,4620
2012,7,21,None,9342
2012,7,21,Slight,4081
2012,7,21,Moderate,3357
2012,7,21,Severe,3482
2012,7,22,None,5502
2012,7,22,Slight,2534
2012,7,22,Moderate,1818
2012,7,22,Severe,1626
2012,7,23,None,2414
2012,7,23,Slight,1457
2012,7,23,Moderate,807
2012,7,23,Severe,699
2012,8,0,None,674
2012,8,0,Slight,202
2012,8,0,Moderate,92
2012,8,0,Severe,42
2012,8,1,None,325
2012,8,1,Slight,112
2012,8,1,Moderate,31
2012,8,1,Severe,43
2012,8,2,None,87
2012,8,2,Slight,20
2012,8,2,Moderate,7
2012,8,2,Severe,6
2012,8,3,None,29
2012,8,3,Slight,6
2012,8,3,Moderate,11
2012,8,3,Severe,12
2012,8,4,None,7
2012,8,4,Slight,0
2012,8,4,Moderate,0
2012,8,4,Severe,0
2012,8,5,None,6708
2012,8,5,Slight,1476
2012,8,5,Moderate,335
2012,8,5,Severe,204
2012,8,6,None,30194
2012,8,6,Slight,7187
2012,8,6,Moderate,1756
2012,8,6,Severe,977
2012,8,7,None,28703
2012,8,7,Slight,7366
2012,8,7,Moderate,2426
2012,8,7,Severe,1463
2012,8,8,None,27286
2012,8,8,Slight,7895
2012,8,8,Moderate,3044
2012,8,8,Severe,1910
2012,8,9,None,23933
2012,8,9,Slight,7065
2012,8,9,Moderate,2904
2012,8,9,Severe,1813
2012,8,10,None,24101
2012,8,10,Slight,7768
2012,8,10,Moderate,3545
2012,8,10,Severe,2327
2012,8,11,None,23110
2012,8,11,Slight,7470
2012,8,11,Moderate,3398
2012,8,11,Severe,2425
2012,8,12,None,21022
2012,8,12,Slight,7132
2012,8,12,Moderate,3603
2012,8,12,Severe,2550
2012,8,13,None,21791
2012,8,13,Slight,8188
2012,8,13,Moderate,4338
2012,8,13,Severe,3300
2012,8,14,None,18796
2012,8,14,Slight,7203
2012,8,14,Moderate,4346
2012,8,14,Severe,3601
2012,8,15,None,19312
2012,8,15,Slight,7459
2012,8,15,Moderate,4662
2012,8,15,Severe,3898
2012,8,16,None,18671
2012,8,16,Slight,7155
2012,8,16,Moderate,4747
2012,8,16,Severe,4059
2012,8,17,None,20745
2012,8,17,Slight,7689
2012,8,17,Moderate,5480
2012,8,17,Severe,4928
2012,8,18,None,16604
2012,8,18,Slight,7041
2012,8,18,Moderate,4822
2012,8,18,Severe,4427
2012,8,19,None,18185
2012,8,19,Slight,6629
2012,8,19,Moderate,4946
2012,8,19,Severe,4627
2012,8,20,None,11614
2012,8,20,Slight,4613
2012,8,20,Moderate,3612
2012,8,20,Severe,3358
2012,8,21,None,9635
2012,8,21,Slight,4184
2012,8,21,Moderate,3008
2012,8,21,Severe,2321
2012,8,22,None,6000
2012,8,22,Slight,2388
2012,8,22,Moderate,1494
2012,8,22,Severe,977
2012,8,23,None,2825
2012,8,23,Slight,1030
2012,8,23,Moderate,648
2012,8,23,Severe,478
2012,9,0,None,484
2012,9,0,Slight,149
2012,9,0,Moderate,74
2012,9,0,Severe,38
2012,9,1,None,238
2012,9,1,Slight,46
2012,9,1,Moderate,21
2012,9,1,Severe,14
2012,9,2,None,28
2012,9,2,Slight,6
2012,9,2,Moderate,2
2012,9,2,Severe,0
2012,9,3,None,25
2012,9,3,Slight,2
2012,9,3,Moderate,0
2012,9,3,Severe,0
2012,9,4,None,16
2012,9,4,Slight,1
2012,9,4,Moderate,0
2012,9,4,Severe,1
2012,9,5,None,5808
2012,9,5,Slight,1105
2012,9,5,Moderate,330
2012,9,5,Severe,171
2012,9,6,None,26923
2012,9,6,Slight,5632
2012,9,6,Moderate,1528
2012,9,6,Severe,770
2012,9,7,None,27214
2012,9,7,Slight,5975
2012,9,7,Moderate,2080
2012,9,7,Severe,1088
2012,9,8,None,26583
2012,9,8,Slight,6740
2012,9,8,Moderate,2589
