yr,mon,arr_hour,delay_type,type_count
2011,10,12,None,23808
2011,10,12,Slight,6401
2011,10,12,Moderate,2432
2011,10,12,Severe,1270
2011,10,13,None,23474
2011,10,13,Slight,6750
2011,10,13,Moderate,2734
2011,10,13,Severe,1425
2011,10,14,None,22823
2011,10,14,Slight,6767
2011,10,14,Moderate,2762
2011,10,14,Severe,1510
2011,10,15,None,21147
2011,10,15,Slight,6595
2011,10,15,Moderate,3014
2011,10,15,Severe,1657
2011,10,16,None,25445
2011,10,16,Slight,7911
2011,10,16,Moderate,3633
2011,10,16,Severe,2163
2011,10,17,None,21085
2011,10,17,Slight,7019
2011,10,17,Moderate,3568
2011,10,17,Severe,2007
2011,10,18,None,22568
2011,10,18,Slight,7215
2011,10,18,Moderate,3577
2011,10,18,Severe,2402
2011,10,19,None,20837
2011,10,19,Slight,7086
2011,10,19,Moderate,3587
2011,10,19,Severe,2383
2011,10,20,None,20404
2011,10,20,Slight,6757
2011,10,20,Moderate,3827
2011,10,20,Severe,2312
2011,10,21,None,19131
2011,10,21,Slight,6557
2011,10,21,Moderate,3538
2011,10,21,Severe,2307
2011,10,22,None,15565
2011,10,22,Slight,4714
2011,10,22,Moderate,2569
2011,10,22,Severe,1624
2011,10,23,None,12597
2011,10,23,Slight,3793
2011,10,23,Moderate,2019
2011,10,23,Severe,1070
2011,11,0,None,3217
2011,11,0,Slight,896
2011,11,0,Moderate,526
2011,11,0,Severe,246
2011,11,1,None,337
2011,11,1,Slight,109
2011,11,1,Moderate,76
2011,11,1,Severe,35
2011,11,2,None,45
2011,11,2,Slight,28
2011,11,2,Moderate,11
2011,11,2,Severe,3
2011,11,3,None,21
2011,11,3,Slight,11
2011,11,3,Moderate,3
2011,11,3,Severe,2
2011,11,4,None,287
2011,11,4,Slight,56
2011,11,4,Moderate,17
2011,11,4,Severe,6
2011,11,5,None,2209
2011,11,5,Slight,539
2011,11,5,Moderate,247
2011,11,5,Severe,130
2011,11,6,None,3953
2011,11,6,Slight,1036
2011,11,6,Moderate,305
2011,11,6,Severe,121
2011,11,7,None,11112
2011,11,7,Slight,2632
2011,11,7,Moderate,749
2011,11,7,Severe,308
2011,11,8,None,16260
2011,11,8,Slight,3682
2011,11,8,Moderate,1092
2011,11,8,Severe,526
2011,11,9,None,21553
2011,11,9,Slight,5177
2011,11,9,Moderate,1657
2011,11,9,Severe,924
2011,11,10,None,23441
2011,11,10,Slight,6209
2011,11,10,Moderate,2232
2011,11,10,Severe,1060
2011,11,11,None,22151
2011,11,11,Slight,5770
2011,11,11,Moderate,2184
2011,11,11,Severe,1090
2011,11,12,None,22233
2011,11,12,Slight,5584
2011,11,12,Moderate,2394
2011,11,12,Severe,1331
2011,11,13,None,22095
2011,11,13,Slight,6433
2011,11,13,Moderate,2686
2011,11,13,Severe,1345
2011,11,14,None,21143
2011,11,14,Slight,6130
2011,11,14,Moderate,2719
2011,11,14,Severe,1518
2011,11,15,None,20862
2011,11,15,Slight,6293
2011,11,15,Moderate,2883
2011,11,15,Severe,1646
2011,11,16,None,23940
2011,11,16,Slight,7543
2011,11,16,Moderate,3489
2011,11,16,Severe,2105
2011,11,17,None,19333
2011,11,17,Slight,6151
2011,11,17,Moderate,3266
2011,11,17,Severe,1991
2011,11,18,None,20644
2011,11,18,Slight,6929
2011,11,18,Moderate,3443
2011,11,18,Severe,2341
2011,11,19,None,18577
2011,11,19,Slight,6457
2011,11,19,Moderate,3658
2011,11,19,Severe,2307
2011,11,20,None,19635
2011,11,20,Slight,6863
2011,11,20,Moderate,3953
2011,11,20,Severe,2416
2011,11,21,None,17811
2011,11,21,Slight,6025
2011,11,21,Moderate,3506
2011,11,21,Severe,2181
2011,11,22,None,14529
2011,11,22,Slight,4632
2011,11,22,Moderate,2614
2011,11,22,Severe,1506
2011,11,23,None,12288
2011,11,23,Slight,3611
2011,11,23,Moderate,2118
2011,11,23,Severe,1132
2011,12,0,None,3538
2011,12,0,Slight,1065
2011,12,0,Moderate,638
2011,12,0,Severe,335
2011,12,1,None,430
2011,12,1,Slight,135
2011,12,1,Moderate,79
2011,12,1,Severe,37
2011,12,2,None,103
2011,12,2,Slight,44
2011,12,2,Moderate,19
2011,12,2,Severe,11
2011,12,3,None,21
2011,12,3,Slight,17
2011,12,3,Moderate,7
2011,12,3,Severe,3
2011,12,4,None,270
2011,12,4,Slight,77
2011,12,4,Moderate,32
2011,12,4,Severe,10
2011,12,5,None,2159
2011,12,5,Slight,757
2011,12,5,Moderate,357
2011,12,5,Severe,127
2011,12,6,None,4000
2011,12,6,Slight,1268
2011,12,6,Moderate,533
2011,12,6,Severe,212
2011,12,7,None,10742
2011,12,7,Slight,2776
2011,12,7,Moderate,858
2011,12,7,Severe,365
2011,12,8,None,16016
2011,12,8,Slight,4105
2011,12,8,Moderate,1495
2011,12,8,Severe,686
2011,12,9,None,21253
2011,12,9,Slight,5396
2011,12,9,Moderate,2081
2011,12,9,Severe,1034
2011,12,10,None,24372
2011,12,10,Slight,6250
2011,12,10,Moderate,2569
2011,12,10,Severe,1248
2011,12,11,None,22333
2011,12,11,Slight,5426
2011,12,11,Moderate,2420
2011,12,11,Severe,1190
2011,12,12,None,22674
2011,12,12,Slight,5872
2011,12,12,Moderate,2663
2011,12,12,Severe,1470
2011,12,13,None,22116
2011,12,13,Slight,6347
2011,12,13,Moderate,3024
2011,12,13,Severe,1615
2011,12,14,None,21043
2011,12,14,Slight,6039
2011,12,14,Moderate,2878
2011,12,14,Severe,1595
2011,12,15,None,21574
2011,12,15,Slight,6250
2011,12,15,Moderate,2836
2011,12,15,Severe,1738
2011,12,16,None,24444
2011,12,16,Slight,7541
2011,12,16,Moderate,3728
2011,12,16,Severe,2282
2011,12,17,None,19774
2011,12,17,Slight,5927
2011,12,17,Moderate,3209
2011,12,17,Severe,2073
2011,12,18,None,21623
2011,12,18,Slight,6636
2011,12,18,Moderate,3436
2011,12,18,Severe,2402
2011,12,19,None,19603
2011,12,19,Slight,6073
2011,12,19,Moderate,3397
2011,12,19,Severe,2321
2011,12,20,None,21410
2011,12,20,Slight,6445
2011,12,20,Moderate,3612
2011,12,20,Severe,2667
2011,12,21,None,19409
2011,12,21,Slight,5567
2011,12,21,Moderate,3089
2011,12,21,Severe,2185
2011,12,22,None,15043
2011,12,22,Slight,4376
2011,12,22,Moderate,2749
2011,12,22,Severe,1888
2011,12,23,None,12683
2011,12,23,Slight,3734
2011,12,23,Moderate,2222
2011,12,23,Severe,1433
2012,1,0,None,3335
2012,1,0,Slight,815
2012,1,0,Moderate,461
2012,1,0,Severe,267
2012,1,1,None,264
2012,1,1,Slight,101
2012,1,1,Moderate,64
2012,1,1,Severe,39
2012,1,2,None,72
2012,1,2,Slight,29
2012,1,2,Moderate,19
2012,1,2,Severe,5
2012,1,3,None,7
2012,1,3,Slight,1
2012,1,3,Moderate,2
2012,1,3,Severe,1
2012,1,4,None,171
2012,1,4,Slight,49
2012,1,4,Moderate,32
2012,1,4,Severe,8
2012,1,5,None,1889
2012,1,5,Slight,637
2012,1,5,Moderate,298
2012,1,5,Severe,153
2012,1,6,None,3492
2012,1,6,Slight,984
2012,1,6,Moderate,373
2012,1,6,Severe,185
2012,1,7,None,10625
2012,1,7,Slight,2307
2012,1,7,Moderate,772
2012,1,7,Severe,442
2012,1,8,None,16691
2012,1,8,Slight,3295
2012,1,8,Moderate,1259
2012,1,8,Severe,616
2012,1,9,None,21219
2012,1,9,Slight,4299
2012,1,9,Moderate,1900
2012,1,9,Severe,1291
2012,1,10,None,24447
2012,1,10,Slight,5466
2012,1,10,Moderate,2605
2012,1,10,Severe,1496
2012,1,11,None,21849
2012,1,11,Slight,4969
2012,1,11,Moderate,2430
2012,1,11,Severe,1310
2012,1,12,None,22946
2012,1,12,Slight,5403
2012,1,12,Moderate,2677
2012,1,12,Severe,1604
2012,1,13,None,22225
2012,1,13,Slight,5745
2012,1,13,Moderate,2701
2012,1,13,Severe,1725
2012,1,14,None,21555
2012,1,14,Slight,5651
2012,1,14,Moderate,2723
2012,1,14,Severe,1824
2012,1,15,None,21558
2012,1,15,Slight,5930
2012,1,15,Moderate,2873
2012,1,15,Severe,1950
2012,1,16,None,24557
2012,1,16,Slight,6776
2012,1,16,Moderate,3575
2012,1,16,Severe,2352
2012,1,17,None,20545
2012,1,17,Slight,5837
2012,1,17,Moderate,3199
2012,1,17,Severe,2161
2012,1,18,None,21738
2012,1,18,Slight,6104
2012,1,18,Moderate,3621
2012,1,18,Severe,2436
2012,1,19,None,20570
2012,1,19,Slight,5931
2012,1,19,Moderate,3670
2012,1,19,Severe,2683
2012,1,20,None,21029
2012,1,20,Slight,5966
2012,1,20,Moderate,3833
2012,1,20,Severe,2649
2012,1,21,None,19940
2012,1,21,Slight,5518
2012,1,21,Moderate,3268
2012,1,21,Severe,2378
2012,1,22,None,15060
2012,1,22,Slight,4154
2012,1,22,Moderate,2435
2012,1,22,Severe,1685
2012,1,23,None,12080
2012,1,23,Slight,3345
2012,1,23,Moderate,1946
2012,1,23,Severe,1265
2012,2,0,None,3188
2012,2,0,Slight,807
2012,2,0,Moderate,357
2012,2,0,Severe,227
2012,2,1,None,447
2012,2,1,Slight,107
2012,2,1,Moderate,71
2012,2,1,Severe,31
2012,2,2,None,81
2012,2,2,Slight,17
2012,2,2,Moderate,11
2012,2,2,Severe,13
2012,2,3,None,9
2012,2,3,Slight,2
2012,2,3,Moderate,2
2012,2,3,Severe,3
2012,2,4,None,181
2012,2,4,Slight,42
2012,2,4,Moderate,13
2012,2,4,Severe,6
2012,2,5,None,2136
2012,2,5,Slight,536
2012,2,5,Moderate,218
2012,2,5,Severe,89
2012,2,6,None,3756
2012,2,6,Slight,772
2012,2,6,Moderate,256
2012,2,6,Severe,133
2012,2,7,None,10296
2012,2,7,Slight,2583
2012,2,7,Moderate,722
2012,2,7,Severe,388
2012,2,8,None,16349
2012,2,8,Slight,3641
2012,2,8,Moderate,1256
2012,2,8,Severe,661
2012,2,9,None,20240
2012,2,9,Slight,4706
2012,2,9,Moderate,1614
2012,2,9,Severe,851
2012,2,10,None,23456
2012,2,10,Slight,6154
2012,2,10,Moderate,2253
2012,2,10,Severe,1014
2012,2,11,None,20778
2012,2,11,Slight,5141
2012,2,11,Moderate,1936
2012,2,11,Severe,1011
2012,2,12,None,22690
2012,2,12,Slight,5332
2012,2,12,Moderate,2170
2012,2,12,Severe,1224
2012,2,13,None,21643
2012,2,13,Slight,5585
2012,2,13,Moderate,2257
2012,2,13,Severe,1189
2012,2,14,None,21446
2012,2,14,Slight,5735
2012,2,14,Moderate,2429
2012,2,14,Severe,1299
2012,2,15,None,20738
2012,2,15,Slight,5611
2012,2,15,Moderate,2378
2012,2,15,Severe,1373
2012,2,16,None,24275
2012,2,16,Slight,6664
2012,2,16,Moderate,3009
2012,2,16,Severe,1866
2012,2,17,None,20132
2012,2,17,Slight,5444
2012,2,17,Moderate,2605
2012,2,17,Severe,1679
2012,2,18,None,21384
2012,2,18,Slight,6211
2012,2,18,Moderate,3159
2012,2,18,Severe,1891
2012,2,19,None,20288
2012,2,19,Slight,6128
2012,2,19,Moderate,2947
2012,2,19,Severe,1945
2012,2,20,None,21140
2012,2,20,Slight,5494
2012,2,20,Moderate,3220
2012,2,20,Severe,1997
2012,2,21,None,19978
2012,2,21,Slight,5179
2012,2,21,Moderate,2739
2012,2,21,Severe,1739
2012,2,22,None,15174
2012,2,22,Slight,4109
2012,2,22,Moderate,2242
2012,2,22,Severe,1367
2012,2,23,None,12947
2012,2,23,Slight,3280
2012,2,23,Moderate,1819
2012,2,23,Severe,1029
2012,3,0,None,3897
2012,3,0,Slight,1602
2012,3,0,Moderate,878
2012,3,0,Severe,500
2012,3,1,None,600
2012,3,1,Slight,267
2012,3,1,Moderate,152
2012,3,1,Severe,77
2012,3,2,None,86
2012,3,2,Slight,23
2012,3,2,Moderate,12
2012,3,2,Severe,6
2012,3,3,None,50
2012,3,3,Slight,30
2012,3,3,Moderate,12
2012,3,3,Severe,6
2012,3,4,None,234
2012,3,4,Slight,64
2012,3,4,Moderate,28
2012,3,4,Severe,20
2012,3,5,None,2011
2012,3,5,Slight,991
2012,3,5,Moderate,627
2012,3,5,Severe,267
2012,3,6,None,3995
2012,3,6,Slight,1374
2012,3,6,Moderate,648
2012,3,6,Severe,288
2012,3,7,None,12739
2012,3,7,Slight,3043
2012,3,7,Moderate,995
2012,3,7,Severe,527
2012,3,8,None,19149
2012,3,8,Slight,4218
2012,3,8,Moderate,1503
2012,3,8,Severe,808
2012,3,9,None,23086
2012,3,9,Slight,5384
2012,3,9,Moderate,1899
2012,3,9,Severe,1087
2012,3,10,None,25436
2012,3,10,Slight,6550
2012,3,10,Moderate,2416
2012,3,10,Severe,1403
2012,3,11,None,21844
2012,3,11,Slight,5817
2012,3,11,Moderate,2560
2012,3,11,Severe,1450
2012,3,12,None,23305
2012,3,12,Slight,6542
2012,3,12,Moderate,2850
2012,3,12,Severe,1811
2012,3,13,None,21691
2012,3,13,Slight,6948
2012,3,13,Moderate,3065
2012,3,13,Severe,1815
2012,3,14,None,21677
2012,3,14,Slight,6806
2012,3,14,Moderate,3332
2012,3,14,Severe,2010
2012,3,15,None,19912
2012,3,15,Slight,6479
2012,3,15,Moderate,3400
2012,3,15,Severe,2164
2012,3,16,None,23322
2012,3,16,Slight,8016
2012,3,16,Moderate,4563
2012,3,16,Severe,2885
2012,3,17,None,18988
2012,3,17,Slight,6694
2012,3,17,Moderate,3840
2012,3,17,Severe,2656
2012,3,18,None,20825
2012,3,18,Slight,7438
2012,3,18,Moderate,4357
2012,3,18,Severe,3346
2012,3,19,None,20266
2012,3,19,Slight,6948
2012,3,19,Moderate,4152
2012,3,19,Severe,3253
2012,3,20,None,20560
2012,3,20,Slight,6865
2012,3,20,Moderate,4306
2012,3,20,Severe,3300
2012,3,21,None,19058
2012,3,21,Slight,6441
2012,3,21,Moderate,4072
2012,3,21,Severe,2983
2012,3,22,None,15907
2012,3,22,Slight,5688
2012,3,22,Moderate,3583
2012,3,22,Severe,2625
2012,3,23,None,13143
2012,3,23,Slight,4746
2012,3,23,Moderate,3034
2012,3,23,Severe,1988
2012,4,0,None,4349
2012,4,0,Slight,1353
2012,4,0,Moderate,646
2012,4,0,Severe,447
2012,4,1,None,527
2012,4,1,Slight,236
2012,4,1,Moderate,101
2012,4,1,Severe,41
2012,4,2,None,66
2012,4,2,Slight,18
2012,4,2,Moderate,7
2012,4,2,Severe,4
2012,4,3,None,57
2012,4,3,Slight,19
2012,4,3,Moderate,8
2012,4,3,Severe,3
2012,4,4,None,214
2012,4,4,Slight,53
2012,4,4,Moderate,21
2012,4,4,Severe,14
2012,4,5,None,2340
2012,4,5,Slight,718
2012,4,5,Moderate,297
2012,4,5,Severe,159
2012,4,6,None,4700
2012,4,6,Slight,1244
2012,4,6,Moderate,459
2012,4,6,Severe,183
2012,4,7,None,13013
2012,4,7,Slight,2673
2012,4,7,Moderate,743
2012,4,7,Severe,361
2012,4,8,None,19414
2012,4,8,Slight,3737
2012,4,8,Moderate,1099
2012,4,8,Severe,537
2012,4,9,None,23818
2012,4,9,Slight,5242
2012,4,9,Moderate,1517
2012,4,9,Severe,822
2012,4,10,None,25540
2012,4,10,Slight,5642
2012,4,10,Moderate,1944
2012,4,10,Severe,977
2012,4,11,None,23031
2012,4,11,Slight,5831
2012,4,11,Moderate,2077
2012,4,11,Severe,1083
2012,4,12,None,24108
2012,4,12,Slight,5663
2012,4,12,Moderate,2064
2012,4,12,Severe,1271
2012,4,13,None,23153
2012,4,13,Slight,5837
2012,4,13,Moderate,2312
2012,4,13,Severe,1335
2012,4,14,None,22632
2012,4,14,Slight,6111
2012,4,14,Moderate,2387
2012,4,14,Severe,1426
2012,4,15,None,21894
2012,4,15,Slight,5979
2012,4,15,Moderate,2495
2012,4,15,Severe,1613
2012,4,16,None,24625
2012,4,16,Slight,7060
2012,4,16,Moderate,3134
2012,4,16,Severe,1886
2012,4,17,None,21237
2012,4,17,Slight,6508
2012,4,17,Moderate,3035
2012,4,17,Severe,1903
2012,4,18,None,22694
2012,4,18,Slight,6639
2012,4,18,Moderate,3272
2012,4,18,Severe,2141
2012,4,19,None,22380
2012,4,19,Slight,6563
2012,4,19,Moderate,3327
2012,4,19,Severe,2184
2012,4,20,None,21552
2012,4,20,Slight,5902
2012,4,20,Moderate,3258
2012,4,20,Severe,2281
2012,4,21,None,21065
2012,4,21,Slight,5796
2012,4,21,Moderate,3177
2012,4,21,Severe,2253
2012,4,22,None,16688
2012,4,22,Slight,5121
2012,4,22,Moderate,2739
2012,4,22,Severe,1847
2012,4,23,None,13611
2012,4,23,Slight,4341
2012,4,23,Moderate,2201
2012,4,23,Severe,1391
2012,5,0,None,3422
2012,5,0,Slight,1442
2012,5,0,Moderate,853
2012,5,0,Severe,599
2012,5,1,None,453
2012,5,1,Slight,212
2012,5,1,Moderate,103
2012,5,1,Severe,56
2012,5,2,None,82
2012,5,2,Slight,14
2012,5,2,Moderate,11
2012,5,2,Severe,4
2012,5,3,None,59
2012,5,3,Slight,9
2012,5,3,Moderate,4
2012,5,3,Severe,1
2012,5,4,None,155
2012,5,4,Slight,27
2012,5,4,Moderate,7
2012,5,4,Severe,4
2012,5,5,None,2366
2012,5,5,Slight,910
2012,5,5,Moderate,425
2012,5,5,Severe,184
2012,5,6,None,4914
2012,5,6,Slight,1250
2012,5,6,Moderate,536
2012,5,6,Severe,226
2012,5,7,None,13222
2012,5,7,Slight,2711
2012,5,7,Moderate,780
2012,5,7,Severe,470
2012,5,8,None,19951
2012,5,8,Slight,3780
2012,5,8,Moderate,1226
2012,5,8,Severe,607
2012,5,9,None,23834
2012,5,9,Slight,5426
2012,5,9,Moderate,1705
2012,5,9,Severe,938
2012,5,10,None,26365
2012,5,10,Slight,5700
2012,5,10,Moderate,2132
2012,5,10,Severe,1207
2012,5,11,None,23147
2012,5,11,Slight,5807
2012,5,11,Moderate,2227
2012,5,11,Severe,1267
2012,5,12,None,24662
2012,5,12,Slight,6126
2012,5,12,Moderate,2557
2012,5,12,Severe,1575
2012,5,13,None,22871
2012,5,13,Slight,6225
2012,5,13,Moderate,2635
2012,5,13,Severe,1634
2012,5,14,None,22981
2012,5,14,Slight,6571
2012,5,14,Moderate,2928
2012,5,14,Severe,1870
2012,5,15,None,21337
2012,5,15,Slight,6535
2012,5,15,Moderate,3048
2012,5,15,Severe,2111
2012,5,16,None,23991
2012,5,16,Slight,7726
2012,5,16,Moderate,4136
2012,5,16,Severe,2645
2012,5,17,None,20463
2012,5,17,Slight,6845
2012,5,17,Moderate,3642
2012,5,17,Severe,2490
2012,5,18,None,21890
2012,5,18,Slight,7345
2012,5,18,Moderate,4278
2012,5,18,Severe,3130
2012,5,19,None,21447
2012,5,19,Slight,6705
2012,5,19,Moderate,3939
2012,5,19,Severe,3231
2012,5,20,None,20690
2012,5,20,Slight,6403
2012,5,20,Moderate,4256
2012,5,20,Severe,3534
2012,5,21,None,18415
2012,5,21,Slight,5993
2012,5,21,Moderate,3927
2012,5,21,Severe,3204
2012,5,22,None,15292
2012,5,22,Slight,5581
2012,5,22,Moderate,3460
2012,5,22,Severe,2928
2012,5,23,None,12227
2012,5,23,Slight,4615
2012,5,23,Moderate,2726
2012,5,23,Severe,2023
2012,6,0,None,3682
2012,6,0,Slight,1859
2012,6,0,Moderate,1394
2012,6,0,Severe,1156
2012,6,1,None,601
2012,6,1,Slight,351
2012,6,1,Moderate,195
2012,6,1,Severe,195
2012,6,2,None,94
2012,6,2,Slight,33
2012,6,2,Moderate,18
2012,6,2,Severe,14
2012,6,3,None,60
2012,6,3,Slight,16
2012,6,3,Moderate,10
2012,6,3,Severe,11
2012,6,4,None,189
2012,6,4,Slight,79
2012,6,4,Moderate,49
2012,6,4,Severe,38
2012,6,5,None,2379
2012,6,5,Slight,1013
2012,6,5,Moderate,580
2012,6,5,Severe,438
2012,6,6,None,5531
2012,6,6,Slight,1608
2012,6,6,Moderate,699
2012,6,6,Severe,465
2012,6,7,None,13789
2012,6,7,Slight,3291
2012,6,7,Moderate,972
2012,6,7,Severe,623
2012,6,8,None,19446
2012,6,8,Slight,4249
2012,6,8,Moderate,1270
2012,6,8,Severe,701
2012,6,9,None,23570
2012,6,9,Slight,6527
2012,6,9,Moderate,1876
2012,6,9,Severe,1075
2012,6,10,None,25095
2012,6,10,Slight,6576
2012,6,10,Moderate,2283
2012,6,10,Severe,1252
2012,6,11,None,22440
2012,6,11,Slight,6591
2012,6,11,Moderate,2319
2012,6,11,Severe,1318
2012,6,12,None,23873
2012,6,12,Slight,6791
2012,6,12,Moderate,2739
2012,6,12,Severe,1827
2012,6,13,None,21450
2012,6,13,Slight,6799
2012,6,13,Moderate,2798
2012,6,13,Severe,1861
2012,6,14,None,22097
2012,6,14,Slight,7527
2012,6,14,Moderate,3289
2012,6,14,Severe,2122
2012,6,15,None,19993
2012,6,15,Slight,6433
2012,6,15,Moderate,3254
2012,6,15,Severe,2276
2012,6,16,None,22051
2012,6,16,Slight,7737
2012,6,16,Moderate,4352
2012,6,16,Severe,3047
2012,6,17,None,19653
2012,6,17,Slight,7292
2012,6,17,Moderate,4118
2012,6,17,Severe,3273
2012,6,18,None,19955
2012,6,18,Slight,7664
2012,6,18,Moderate,4657
2012,6,18,Severe,3901
2012,6,19,None,19875
2012,6,19,Slight,7524
2012,6,19,Moderate,4717
2012,6,19,Severe,4194
2012,6,20,None,18583
2012,6,20,Slight,6731
2012,6,20,Moderate,4648
2012,6,20,Severe,4216
2012,6,21,None,17638
2012,6,21,Slight,6458
2012,6,21,Moderate,4526
2012,6,21,Severe,4085
2012,6,22,None,13487
2012,6,22,Slight,5569
2012,6,22,Moderate,3975
2012,6,22,Severe,3566
2012,6,23,None,11334
2012,6,23,Slight,5073
2012,6,23,Moderate,3556
2012,6,23,Severe,2873
2012,7,0,None,3432
2012,7,0,Slight,1967
2012,7,0,Moderate,1686
2012,7,0,Severe,1571
2012,7,1,None,586
2012,7,1,Slight,386
2012,7,1,Moderate,247
2012,7,1,Severe,240
2012,7,2,None,76
2012,7,2,Slight,44
2012,7,2,Moderate,23
2012,7,2,Severe,30
2012,7,3,None,43
2012,7,3,Slight,37
2012,7,3,Moderate,17
2012,7,3,Severe,27
2012,7,4,None,208
2012,7,4,Slight,95
2012,7,4,Moderate,40
2012,7,4,Severe,24
2012,7,5,None,2301
2012,7,5,Slight,1118
2012,7,5,Moderate,595
2012,7,5,Severe,498
2012,7,6,None,5802
2012,7,6,Slight,1749
2012,7,6,Moderate,783
2012,7,6,Severe,545
2012,7,7,None,14420
2012,7,7,Slight,3160
2012,7,7,Moderate,1023
2012,7,7,Severe,828
2012,7,8,None,19740
2012,7,8,Slight,4007
2012,7,8,Moderate,1400
2012,7,8,Severe,1050
2012,7,9,None,24566
2012,7,9,Slight,6104
2012,7,9,Moderate,2181
2012,7,9,Severe,1704
2012,7,10,None,25568
2012,7,10,Slight,6048
2012,7,10,Moderate,2348
2012,7,10,Severe,1961
2012,7,11,None,22390
2012,7,11,Slight,6495
2012,7,11,Moderate,2628
2012,7,11,Severe,1980
2012,7,12,None,24173
2012,7,12,Slight,6956
2012,7,12,Moderate,3031
2012,7,12,Severe,2426
2012,7,13,None,21301
2012,7,13,Slight,6978
2012,7,13,Moderate,3245
2012,7,13,Severe,2490
2012,7,14,None,21002
2012,7,14,Slight,7737
2012,7,14,Moderate,3680
2012,7,14,Severe,2788
2012,7,15,None,19178
2012,7,15,Slight,7034
2012,7,15,Moderate,3866
2012,7,15,Severe,3033
2012,7,16,None,20786
2012,7,16,Slight,8465
2012,7,16,Moderate,5345
2012,7,16,Severe,4378
2012,7,17,None,17290
2012,7,17,Slight,7732
2012,7,17,Moderate,5323
2012,7,17,Severe,4894
2012,7,18,None,17657
2012,7,18,Slight,7690
2012,7,18,Moderate,5598
2012,7,18,Severe,5512
2012,7,19,None,17427
2012,7,19,Slight,7501
2012,7,19,Moderate,5785
2012,7,19,Severe,6308
2012,7,20,None,16453
2012,7,20,Slight,6517
2012,7,20,Moderate,5634
2012,7,20,Severe,6275
2012,7,21,None,15533
2012,7,21,Slight,6586
2012,7,21,Moderate,5524
2012,7,21,Severe,6120
2012,7,22,None,11936
2012,7,22,Slight,5368
2012,7,22,Moderate,4555
2012,7,22,Severe,5191
2012,7,23,None,10572
2012,7,23,Slight,5223
2012,7,23,Moderate,4335
2012,7,23,Severe,4219
2012,8,0,None,3582
2012,8,0,Slight,1752
2012,8,0,Moderate,1264
2012,8,0,Severe,1048
2012,8,1,None,522
2012,8,1,Slight,306
2012,8,1,Moderate,212
2012,8,1,Severe,124
2012,8,2,None,63
2012,8,2,Slight,35
2012,8,2,Moderate,19
2012,8,2,Severe,25
2012,8,3,None,56
2012,8,3,Slight,21
2012,8,3,Moderate,23
2012,8,3,Severe,22
2012,8,4,None,191
2012,8,4,Slight,69
2012,8,4,Moderate,30
2012,8,4,Severe,18
2012,8,5,None,2574
2012,8,5,Slight,834
2012,8,5,Moderate,506
2012,8,5,Severe,338
2012,8,6,None,5926
2012,8,6,Slight,1413
2012,8,6,Moderate,587
2012,8,6,Severe,396
2012,8,7,None,14497
2012,8,7,Slight,3256
2012,8,7,Moderate,872
2012,8,7,Severe,578
2012,8,8,None,19738
2012,8,8,Slight,4450
2012,8,8,Moderate,1323
2012,8,8,Severe,807
2012,8,9,None,24250
2012,8,9,Slight,6555
2012,8,9,Moderate,2121
2012,8,9,Severe,1402
2012,8,10,None,25337
2012,8,10,Slight,6685
2012,8,10,Moderate,2482
2012,8,10,Severe,1630
2012,8,11,None,22793
2012,8,11,Slight,6546
2012,8,11,Moderate,2574
2012,8,11,Severe,1672
2012,8,12,None,24098
2012,8,12,Slight,7187
2012,8,12,Moderate,3045
2012,8,12,Severe,2050
2012,8,13,None,22220
2012,8,13,Slight,7067
2012,8,13,Moderate,3096
2012,8,13,Severe,2126
2012,8,14,None,21394
2012,8,14,Slight,7448
2012,8,14,Moderate,3710
2012,8,14,Severe,2364
2012,8,15,None,20417
2012,8,15,Slight,7456
2012,8,15,Moderate,3666
2012,8,15,Severe,2763
2012,8,16,None,22417
2012,8,16,Slight,8557
2012,8,16,Moderate,4886
2012,8,16,Severe,3783
2012,8,17,None,19061
2012,8,17,Slight,7604
2012,8,17,Moderate,4645
2012,8,17,Severe,3790
2012,8,18,None,20502
2012,8,18,Slight,7683
2012,8,18,Moderate,5031
2012,8,18,Severe,4261
2012,8,19,None,19746
2012,8,19,Slight,7695
2012,8,19,Moderate,5013
2012,8,19,Severe,4663
2012,8,20,None,18760
2012,8,20,Slight,6945
2012,8,20,Moderate,5240
2012,8,20,Severe,4631
2012,8,21,None,17587
2012,8,21,Slight,6873
2012,8,21,Moderate,4964
2012,8,21,Severe,4681
2012,8,22,None,13190
2012,8,22,Slight,5581
2012,8,22,Moderate,4215
2012,8,22,Severe,3777
2012,8,23,None,11436
2012,8,23,Slight,5260
2012,8,23,Moderate,3731
2012,8,23,Severe,2797
2012,9,0,None,2951
2012,9,0,Slight,923
2012,9,0,Moderate,665
2012,9,0,Severe,427
2012,9,1,None,263
2012,9,1,Slight,120
2012,9,1,Moderate,62
2012,9,1,Severe,50
2012,9,2,None,37
2012,9,2,Slight,25
2012,9,2,Moderate,14
2012,9,2,Severe,4
2012,9,3,None,30
2012,9,3,Slight,10
2012,9,3,Moderate,5
2012,9,3,Severe,4
2012,9,4,None,151
2012,9,4,Slight,34
2012,9,4,Moderate,14
2012,9,4,Severe,11
2012,9,5,None,2209
2012,9,5,Slight,571
2012,9,5,Moderate,365
2012,9,5,Severe,229
2012,9,6,None,5095
2012,9,6,Slight,1012
2012,9,6,Moderate,330
2012,9,6,Severe,173
2012,9,7,None,12681
