yr,mon,u_carrier,delay_type,type_count
2012,7,EV,Moderate,7642
2012,7,EV,Severe,10401
2012,7,F9,None,5155
2012,7,F9,Slight,2904
2012,7,F9,Moderate,1298
2012,7,F9,Severe,642
2012,7,FL,None,14295
2012,7,FL,Slight,3971
2012,7,FL,Moderate,2096
2012,7,FL,Severe,2133
2012,7,HA,None,429
2012,7,HA,Slight,195
2012,7,HA,Moderate,66
2012,7,HA,Severe,35
2012,7,HP,None,0
2012,7,HP,Slight,0
2012,7,HP,Moderate,0
2012,7,HP,Severe,0
2012,7,KH,None,0
2012,7,KH,Slight,0
2012,7,KH,Moderate,0
2012,7,KH,Severe,0
2012,7,MQ,None,27283
2012,7,MQ,Slight,6077
2012,7,MQ,Moderate,4670
2012,7,MQ,Severe,4165
2012,7,NW,None,0
2012,7,NW,Slight,0
2012,7,NW,Moderate,0
2012,7,NW,Severe,0
2012,7,OH,None,0
2012,7,OH,Slight,0
2012,7,OH,Moderate,0
2012,7,OH,Severe,0
2012,7,OO,None,37017
2012,7,OO,Slight,10635
2012,7,OO,Moderate,5877
2012,7,OO,Severe,5174
2012,7,TZ,None,0
2012,7,TZ,Slight,0
2012,7,TZ,Moderate,0
2012,7,TZ,Severe,0
2012,7,UA,None,22022
2012,7,UA,Slight,21750
2012,7,UA,Moderate,12104
2012,7,UA,Severe,12204
2012,7,US,None,31018
2012,7,US,Slight,7556
2012,7,US,Moderate,3177
2012,7,US,Severe,2491
2012,7,VX,None,5511
2012,7,VX,Slight,1546
2012,7,VX,Moderate,705
2012,7,VX,Severe,773
2012,7,WN,None,28825
2012,7,WN,Slight,25239
2012,7,WN,Moderate,11416
2012,7,WN,Severe,6874
2012,7,XE,None,0
2012,7,XE,Slight,0
2012,7,XE,Moderate,0
2012,7,XE,Severe,0
2012,7,YV,None,6628
2012,7,YV,Slight,1327
2012,7,YV,Moderate,689
2012,7,YV,Severe,852
2012,8,9E,None,0
2012,8,9E,Slight,0
2012,8,9E,Moderate,0
2012,8,9E,Severe,0
2012,8,AA,None,33947
2012,8,AA,Slight,12424
2012,8,AA,Moderate,5972
2012,8,AA,Severe,5302
2012,8,AS,None,9591
2012,8,AS,Slight,2000
2012,8,AS,Moderate,619
2012,8,AS,Severe,505
2012,8,B6,None,13567
2012,8,B6,Slight,3842
2012,8,B6,Moderate,2376
2012,8,B6,Severe,3234
2012,8,CO,None,0
2012,8,CO,Slight,0
2012,8,CO,Moderate,0
2012,8,CO,Severe,0
2012,8,DH,None,0
2012,8,DH,Slight,0
2012,8,DH,Moderate,0
2012,8,DH,Severe,0
2012,8,DL,None,62005
2012,8,DL,Slight,16526
2012,8,DL,Moderate,7222
2012,8,DL,Severe,5573
2012,8,EV,None,36716
2012,8,EV,Slight,10570
2012,8,EV,Moderate,7095
2012,8,EV,Severe,7933
2012,8,F9,None,5643
2012,8,F9,Slight,2626
2012,8,F9,Moderate,1072
2012,8,F9,Severe,528
2012,8,FL,None,14361
2012,8,FL,Slight,3367
2012,8,FL,Moderate,1722
2012,8,FL,Severe,1283
2012,8,HA,None,416
2012,8,HA,Slight,190
2012,8,HA,Moderate,72
2012,8,HA,Severe,41
2012,8,HP,None,0
2012,8,HP,Slight,0
2012,8,HP,Moderate,0
2012,8,HP,Severe,0
2012,8,KH,None,0
2012,8,KH,Slight,0
2012,8,KH,Moderate,0
2012,8,KH,Severe,0
2012,8,MQ,None,29676
2012,8,MQ,Slight,6226
2012,8,MQ,Moderate,4446
2012,8,MQ,Severe,3185
2012,8,NW,None,0
2012,8,NW,Slight,0
2012,8,NW,Moderate,0
2012,8,NW,Severe,0
2012,8,OH,None,0
2012,8,OH,Slight,0
2012,8,OH,Moderate,0
2012,8,OH,Severe,0
2012,8,OO,None,39524
2012,8,OO,Slight,10393
2012,8,OO,Moderate,5125
2012,8,OO,Severe,4041
2012,8,TZ,None,0
2012,8,TZ,Slight,0
2012,8,TZ,Moderate,0
2012,8,TZ,Severe,0
2012,8,UA,None,26664
2012,8,UA,Slight,22438
2012,8,UA,Moderate,10518
2012,8,UA,Severe,8845
2012,8,US,None,30823
2012,8,US,Slight,7490
2012,8,US,Moderate,2801
2012,8,US,Severe,2071
2012,8,VX,None,5373
2012,8,VX,Slight,1927
2012,8,VX,Moderate,578
2012,8,VX,Severe,714
2012,8,WN,None,27741
2012,8,WN,Slight,25320
2012,8,WN,Moderate,10687
2012,8,WN,Severe,5940
2012,8,XE,None,0
2012,8,XE,Slight,0
2012,8,XE,Moderate,0
2012,8,XE,Severe,0
2012,8,YV,None,7209
2012,8,YV,Slight,1337
2012,8,YV,Moderate,597
2012,8,YV,Severe,607
2012,9,9E,None,0
2012,9,9E,Slight,0
2012,9,9E,Moderate,0
2012,9,9E,Severe,0
2012,9,AA,None,23617
2012,9,AA,Slight,12758
2012,9,AA,Moderate,8995
2012,9,AA,Severe,8101
2012,9,AS,None,9007
2012,9,AS,Slight,1416
2012,9,AS,Moderate,575
2012,9,AS,Severe,421
2012,9,B6,None,14499
2012,9,B6,Slight,2695
2012,9,B6,Moderate,1521
2012,9,B6,Severe,1570
2012,9,CO,None,0
2012,9,CO,Slight,0
2012,9,CO,Moderate,0
2012,9,CO,Severe,0
2012,9,DH,None,0
2012,9,DH,Slight,0
2012,9,DH,Moderate,0
2012,9,DH,Severe,0
2012,9,DL,None,64697
2012,9,DL,Slight,11699
2012,9,DL,Moderate,4549
2012,9,DL,Severe,3026
2012,9,EV,None,37770
2012,9,EV,Slight,7382
2012,9,EV,Moderate,4599
2012,9,EV,Severe,4775
2012,9,F9,None,5492
2012,9,F9,Slight,2180
2012,9,F9,Moderate,828
2012,9,F9,Severe,413
2012,9,FL,None,15261
2012,9,FL,Slight,2192
2012,9,FL,Moderate,794
2012,9,FL,Severe,540
2012,9,HA,None,452
2012,9,HA,Slight,158
2012,9,HA,Moderate,45
2012,9,HA,Severe,29
2012,9,HP,None,0
2012,9,HP,Slight,0
2012,9,HP,Moderate,0
2012,9,HP,Severe,0
2012,9,KH,None,0
2012,9,KH,Slight,0
2012,9,KH,Moderate,0
2012,9,KH,Severe,0
2012,9,MQ,None,31176
2012,9,MQ,Slight,4875
2012,9,MQ,Moderate,2585
2012,9,MQ,Severe,1869
2012,9,NW,None,0
2012,9,NW,Slight,0
2012,9,NW,Moderate,0
2012,9,NW,Severe,0
2012,9,OH,None,0
2012,9,OH,Slight,0
2012,9,OH,Moderate,0
2012,9,OH,Severe,0
2012,9,OO,None,38331
2012,9,OO,Slight,7409
2012,9,OO,Moderate,3831
2012,9,OO,Severe,3693
2012,9,TZ,None,0
2012,9,TZ,Slight,0
2012,9,TZ,Moderate,0
2012,9,TZ,Severe,0
2012,9,UA,None,34936
2012,9,UA,Slight,16912
2012,9,UA,Moderate,6153
2012,9,UA,Severe,4344
2012,9,US,None,31612
2012,9,US,Slight,5336
2012,9,US,Moderate,2172
2012,9,US,Severe,1474
2012,9,VX,None,5246
2012,9,VX,Slight,1418
2012,9,VX,Moderate,564
2012,9,VX,Severe,619
2012,9,WN,None,33103
2012,9,WN,Slight,20363
2012,9,WN,Moderate,6849
2012,9,WN,Severe,3719
2012,9,XE,None,0
2012,9,XE,Slight,0
2012,9,XE,Moderate,0
2012,9,XE,Severe,0
2012,9,YV,None,6940
2012,9,YV,Slight,921
2012,9,YV,Moderate,472
2012,9,YV,Severe,468
2012,10,9E,None,0
2012,10,9E,Slight,0
2012,10,9E,Moderate,0
2012,10,9E,Severe,0
2012,10,AA,None,28146
2012,10,AA,Slight,14326
2012,10,AA,Moderate,7861
2012,10,AA,Severe,4947
2012,10,AS,None,8723
2012,10,AS,Slight,1418
2012,10,AS,Moderate,520
2012,10,AS,Severe,660
2012,10,B6,None,12315
2012,10,B6,Slight,3583
2012,10,B6,Moderate,2076
2012,10,B6,Severe,1335
2012,10,CO,None,0
2012,10,CO,Slight,0
2012,10,CO,Moderate,0
2012,10,CO,Severe,0
2012,10,DH,None,0
2012,10,DH,Slight,0
2012,10,DH,Moderate,0
2012,10,DH,Severe,0
2012,10,DL,None,60838
2012,10,DL,Slight,15184
2012,10,DL,Moderate,6500
2012,10,DL,Severe,3375
2012,10,EV,None,36999
2012,10,EV,Slight,8806
2012,10,EV,Moderate,5753
2012,10,EV,Severe,5696
2012,10,F9,None,4996
2012,10,F9,Slight,2659
2012,10,F9,Moderate,1214
2012,10,F9,Severe,494
2012,10,FL,None,13851
2012,10,FL,Slight,2909
2012,10,FL,Moderate,1389
2012,10,FL,Severe,612
2012,10,HA,None,472
2012,10,HA,Slight,153
2012,10,HA,Moderate,50
2012,10,HA,Severe,18
2012,10,HP,None,0
2012,10,HP,Slight,0
2012,10,HP,Moderate,0
2012,10,HP,Severe,0
2012,10,KH,None,0
2012,10,KH,Slight,0
2012,10,KH,Moderate,0
2012,10,KH,Severe,0
2012,10,MQ,None,30369
2012,10,MQ,Slight,5792
2012,10,MQ,Moderate,3476
2012,10,MQ,Severe,2451
2012,10,NW,None,0
2012,10,NW,Slight,0
2012,10,NW,Moderate,0
2012,10,NW,Severe,0
2012,10,OH,None,0
2012,10,OH,Slight,0
2012,10,OH,Moderate,0
2012,10,OH,Severe,0
2012,10,OO,None,37833
2012,10,OO,Slight,8713
2012,10,OO,Moderate,4388
2012,10,OO,Severe,4118
2012,10,TZ,None,0
2012,10,TZ,Slight,0
2012,10,TZ,Moderate,0
2012,10,TZ,Severe,0
2012,10,UA,None,31704
2012,10,UA,Slight,18419
2012,10,UA,Moderate,6936
2012,10,UA,Severe,4846
2012,10,US,None,31405
2012,10,US,Slight,6983
2012,10,US,Moderate,2376
2012,10,US,Severe,1374
2012,10,VX,None,4816
2012,10,VX,Slight,1610
2012,10,VX,Moderate,532
2012,10,VX,Severe,512
2012,10,WN,None,30142
2012,10,WN,Slight,23143
2012,10,WN,Moderate,9465
2012,10,WN,Severe,4023
2012,10,XE,None,0
2012,10,XE,Slight,0
2012,10,XE,Moderate,0
2012,10,XE,Severe,0
2012,10,YV,None,6950
2012,10,YV,Slight,1089
2012,10,YV,Moderate,544
2012,10,YV,Severe,555
2012,11,9E,None,0
2012,11,9E,Slight,0
2012,11,9E,Moderate,0
2012,11,9E,Severe,0
2012,11,AA,None,30778
2012,11,AA,Slight,13731
2012,11,AA,Moderate,6165
2012,11,AA,Severe,3524
2012,11,AS,None,8192
2012,11,AS,Slight,1506
2012,11,AS,Moderate,587
2012,11,AS,Severe,491
2012,11,B6,None,13535
2012,11,B6,Slight,3629
2012,11,B6,Moderate,1763
2012,11,B6,Severe,1423
2012,11,CO,None,0
2012,11,CO,Slight,0
2012,11,CO,Moderate,0
2012,11,CO,Severe,0
2012,11,DH,None,0
2012,11,DH,Slight,0
2012,11,DH,Moderate,0
2012,11,DH,Severe,0
2012,11,DL,None,61877
2012,11,DL,Slight,13207
2012,11,DL,Moderate,4511
2012,11,DL,Severe,2609
2012,11,EV,None,38496
2012,11,EV,Slight,7553
2012,11,EV,Moderate,4546
2012,11,EV,Severe,4236
2012,11,F9,None,4942
2012,11,F9,Slight,2507
2012,11,F9,Moderate,927
2012,11,F9,Severe,372
2012,11,FL,None,13556
2012,11,FL,Slight,2624
2012,11,FL,Moderate,865
2012,11,FL,Severe,489
2012,11,HA,None,420
2012,11,HA,Slight,131
2012,11,HA,Moderate,40
2012,11,HA,Severe,45
2012,11,HP,None,0
2012,11,HP,Slight,0
2012,11,HP,Moderate,0
2012,11,HP,Severe,0
2012,11,KH,None,0
2012,11,KH,Slight,0
2012,11,KH,Moderate,0
2012,11,KH,Severe,0
2012,11,MQ,None,28820
2012,11,MQ,Slight,4955
2012,11,MQ,Moderate,2622
2012,11,MQ,Severe,1938
2012,11,NW,None,0
2012,11,NW,Slight,0
2012,11,NW,Moderate,0
2012,11,NW,Severe,0
2012,11,OH,None,0
2012,11,OH,Slight,0
2012,11,OH,Moderate,0
2012,11,OH,Severe,0
2012,11,OO,None,37361
2012,11,OO,Slight,7747
2012,11,OO,Moderate,4042
2012,11,OO,Severe,3447
2012,11,TZ,None,0
2012,11,TZ,Slight,0
2012,11,TZ,Moderate,0
2012,11,TZ,Severe,0
2012,11,UA,None,33443
2012,11,UA,Slight,16518
2012,11,UA,Moderate,5422
2012,11,UA,Severe,3678
2012,11,US,None,31510
2012,11,US,Slight,6911
2012,11,US,Moderate,2130
2012,11,US,Severe,1150
2012,11,VX,None,5121
2012,11,VX,Slight,1477
2012,11,VX,Moderate,404
2012,11,VX,Severe,600
2012,11,WN,None,29991
2012,11,WN,Slight,22584
2012,11,WN,Moderate,7669
2012,11,WN,Severe,3402
2012,11,XE,None,0
2012,11,XE,Slight,0
2012,11,XE,Moderate,0
2012,11,XE,Severe,0
2012,11,YV,None,7183
2012,11,YV,Slight,1010
2012,11,YV,Moderate,399
2012,11,YV,Severe,363
2012,12,9E,None,0
2012,12,9E,Slight,0
2012,12,9E,Moderate,0
2012,12,9E,Severe,0
2012,12,AA,None,29323
2012,12,AA,Slight,14236
2012,12,AA,Moderate,7665
2012,12,AA,Severe,5039
2012,12,AS,None,7685
2012,12,AS,Slight,2013
2012,12,AS,Moderate,756
2012,12,AS,Severe,480
2012,12,B6,None,11579
2012,12,B6,Slight,4171
2012,12,B6,Moderate,2788
2012,12,B6,Severe,2953
2012,12,CO,None,0
2012,12,CO,Slight,0
2012,12,CO,Moderate,0
2012,12,CO,Severe,0
2012,12,DH,None,0
2012,12,DH,Slight,0
2012,12,DH,Moderate,0
2012,12,DH,Severe,0
2012,12,DL,None,55005
2012,12,DL,Slight,13626
2012,12,DL,Moderate,6372
2012,12,DL,Severe,3739
2012,12,EV,None,31045
2012,12,EV,Slight,9016
2012,12,EV,Moderate,6565
2012,12,EV,Severe,7736
2012,12,F9,None,3539
2012,12,F9,Slight,2408
2012,12,F9,Moderate,1775
2012,12,F9,Severe,1013
2012,12,FL,None,11730
2012,12,FL,Slight,3273
2012,12,FL,Moderate,1722
2012,12,FL,Severe,979
2012,12,HA,None,409
2012,12,HA,Slight,175
2012,12,HA,Moderate,47
2012,12,HA,Severe,24
2012,12,HP,None,0
2012,12,HP,Slight,0
2012,12,HP,Moderate,0
2012,12,HP,Severe,0
2012,12,KH,None,0
2012,12,KH,Slight,0
2012,12,KH,Moderate,0
2012,12,KH,Severe,0
2012,12,MQ,None,23156
2012,12,MQ,Slight,5581
2012,12,MQ,Moderate,4090
2012,12,MQ,Severe,3691
2012,12,NW,None,0
2012,12,NW,Slight,0
2012,12,NW,Moderate,0
2012,12,NW,Severe,0
2012,12,OH,None,0
2012,12,OH,Slight,0
2012,12,OH,Moderate,0
2012,12,OH,Severe,0
2012,12,OO,None,33432
2012,12,OO,Slight,9870
2012,12,OO,Moderate,6131
2012,12,OO,Severe,5518
2012,12,TZ,None,0
2012,12,TZ,Slight,0
2012,12,TZ,Moderate,0
2012,12,TZ,Severe,0
2012,12,UA,None,27970
2012,12,UA,Slight,18524
2012,12,UA,Moderate,7923
2012,12,UA,Severe,5232
2012,12,US,None,28724
2012,12,US,Slight,8135
2012,12,US,Moderate,3020
2012,12,US,Severe,1789
2012,12,VX,None,4676
2012,12,VX,Slight,1686
2012,12,VX,Moderate,643
2012,12,VX,Severe,739
2012,12,WN,None,24890
2012,12,WN,Slight,20601
2012,12,WN,Moderate,12608
2012,12,WN,Severe,6749
2012,12,XE,None,0
2012,12,XE,Slight,0
2012,12,XE,Moderate,0
2012,12,XE,Severe,0
2012,12,YV,None,6727
2012,12,YV,Slight,1232
2012,12,YV,Moderate,547
2012,12,YV,Severe,455
