yr,mon,dep_hour,delay_type,type_count
2011,10,13,None,23479
2011,10,13,Slight,7995
2011,10,13,Moderate,2999
2011,10,13,Severe,1968
2011,10,14,None,19601
2011,10,14,Slight,7795
2011,10,14,Moderate,3115
2011,10,14,Severe,1891
2011,10,15,None,20983
2011,10,15,Slight,7622
2011,10,15,Moderate,3163
2011,10,15,Severe,2089
2011,10,16,None,20228
2011,10,16,Slight,7767
2011,10,16,Moderate,3460
2011,10,16,Severe,2354
2011,10,17,None,21932
2011,10,17,Slight,8109
2011,10,17,Moderate,3573
2011,10,17,Severe,2507
2011,10,18,None,18350
2011,10,18,Slight,6476
2011,10,18,Moderate,3090
2011,10,18,Severe,2283
2011,10,19,None,18968
2011,10,19,Slight,6294
2011,10,19,Moderate,3132
2011,10,19,Severe,2174
2011,10,20,None,12851
2011,10,20,Slight,4146
2011,10,20,Moderate,2157
2011,10,20,Severe,1484
2011,10,21,None,9191
2011,10,21,Slight,3436
2011,10,21,Moderate,1619
2011,10,21,Severe,886
2011,10,22,None,6552
2011,10,22,Slight,1977
2011,10,22,Moderate,756
2011,10,22,Severe,320
2011,10,23,None,1922
2011,10,23,Slight,560
2011,10,23,Moderate,244
2011,10,23,Severe,126
2011,11,0,None,652
2011,11,0,Slight,245
2011,11,0,Moderate,77
2011,11,0,Severe,39
2011,11,1,None,298
2011,11,1,Slight,65
2011,11,1,Moderate,15
2011,11,1,Severe,13
2011,11,2,None,38
2011,11,2,Slight,8
2011,11,2,Moderate,5
2011,11,2,Severe,0
2011,11,3,None,23
2011,11,3,Slight,3
2011,11,3,Moderate,0
2011,11,3,Severe,1
2011,11,4,None,64
2011,11,4,Slight,11
2011,11,4,Moderate,2
2011,11,4,Severe,2
2011,11,5,None,3655
2011,11,5,Slight,552
2011,11,5,Moderate,93
2011,11,5,Severe,76
2011,11,6,None,30336
2011,11,6,Slight,4987
2011,11,6,Moderate,964
2011,11,6,Severe,681
2011,11,7,None,27741
2011,11,7,Slight,4803
2011,11,7,Moderate,1267
2011,11,7,Severe,839
2011,11,8,None,26814
2011,11,8,Slight,5670
2011,11,8,Moderate,1593
2011,11,8,Severe,1196
2011,11,9,None,23466
2011,11,9,Slight,5784
2011,11,9,Moderate,1704
2011,11,9,Severe,1182
2011,11,10,None,22688
2011,11,10,Slight,6700
2011,11,10,Moderate,2154
2011,11,10,Severe,1449
2011,11,11,None,23124
2011,11,11,Slight,7123
2011,11,11,Moderate,2408
2011,11,11,Severe,1512
2011,11,12,None,20876
2011,11,12,Slight,6237
2011,11,12,Moderate,2497
2011,11,12,Severe,1563
2011,11,13,None,21653
2011,11,13,Slight,7354
2011,11,13,Moderate,2903
2011,11,13,Severe,1935
2011,11,14,None,19130
2011,11,14,Slight,7473
2011,11,14,Moderate,3067
2011,11,14,Severe,1975
2011,11,15,None,18788
2011,11,15,Slight,7065
2011,11,15,Moderate,2967
2011,11,15,Severe,1966
2011,11,16,None,18984
2011,11,16,Slight,7081
2011,11,16,Moderate,3100
2011,11,16,Severe,2286
2011,11,17,None,21149
2011,11,17,Slight,7909
2011,11,17,Moderate,3583
2011,11,17,Severe,2535
2011,11,18,None,16598
2011,11,18,Slight,6016
2011,11,18,Moderate,2887
2011,11,18,Severe,2141
2011,11,19,None,17801
2011,11,19,Slight,6588
2011,11,19,Moderate,3107
2011,11,19,Severe,2234
2011,11,20,None,10632
2011,11,20,Slight,3760
2011,11,20,Moderate,2000
2011,11,20,Severe,1373
2011,11,21,None,8951
2011,11,21,Slight,3433
2011,11,21,Moderate,1641
2011,11,21,Severe,903
2011,11,22,None,6249
2011,11,22,Slight,2023
2011,11,22,Moderate,723
2011,11,22,Severe,376
2011,11,23,None,1998
2011,11,23,Slight,539
2011,11,23,Moderate,289
2011,11,23,Severe,110
2011,12,0,None,810
2011,12,0,Slight,312
2011,12,0,Moderate,119
2011,12,0,Severe,38
2011,12,1,None,428
2011,12,1,Slight,128
2011,12,1,Moderate,41
2011,12,1,Severe,24
2011,12,2,None,72
2011,12,2,Slight,11
2011,12,2,Moderate,8
2011,12,2,Severe,6
2011,12,3,None,14
2011,12,3,Slight,4
2011,12,3,Moderate,4
2011,12,3,Severe,0
2011,12,4,None,91
2011,12,4,Slight,9
2011,12,4,Moderate,4
2011,12,4,Severe,5
2011,12,5,None,3957
2011,12,5,Slight,924
2011,12,5,Moderate,185
2011,12,5,Severe,148
2011,12,6,None,29841
2011,12,6,Slight,6178
2011,12,6,Moderate,1220
2011,12,6,Severe,898
2011,12,7,None,27253
2011,12,7,Slight,5864
2011,12,7,Moderate,1594
2011,12,7,Severe,1031
2011,12,8,None,26207
2011,12,8,Slight,6481
2011,12,8,Moderate,1908
2011,12,8,Severe,1215
2011,12,9,None,23262
2011,12,9,Slight,6561
2011,12,9,Moderate,2123
2011,12,9,Severe,1397
2011,12,10,None,21549
2011,12,10,Slight,7148
2011,12,10,Moderate,2730
2011,12,10,Severe,1698
2011,12,11,None,22513
2011,12,11,Slight,7686
2011,12,11,Moderate,2782
2011,12,11,Severe,1807
2011,12,12,None,20423
2011,12,12,Slight,6487
2011,12,12,Moderate,2806
2011,12,12,Severe,1758
2011,12,13,None,21367
2011,12,13,Slight,7576
2011,12,13,Moderate,3150
2011,12,13,Severe,2094
2011,12,14,None,19957
2011,12,14,Slight,7835
2011,12,14,Moderate,3445
2011,12,14,Severe,2134
2011,12,15,None,18426
2011,12,15,Slight,7207
2011,12,15,Moderate,3264
2011,12,15,Severe,2025
2011,12,16,None,19060
2011,12,16,Slight,7002
2011,12,16,Moderate,3236
2011,12,16,Severe,2369
2011,12,17,None,21349
2011,12,17,Slight,8058
2011,12,17,Moderate,3833
2011,12,17,Severe,2739
2011,12,18,None,17035
2011,12,18,Slight,6218
2011,12,18,Moderate,3173
2011,12,18,Severe,2379
2011,12,19,None,17519
2011,12,19,Slight,6605
2011,12,19,Moderate,3417
2011,12,19,Severe,2527
2011,12,20,None,10662
2011,12,20,Slight,3743
2011,12,20,Moderate,2066
2011,12,20,Severe,1598
2011,12,21,None,9318
2011,12,21,Slight,3720
2011,12,21,Moderate,1773
2011,12,21,Severe,1254
2011,12,22,None,6495
2011,12,22,Slight,1850
2011,12,22,Moderate,797
2011,12,22,Severe,411
2011,12,23,None,2149
2011,12,23,Slight,636
2011,12,23,Moderate,272
2011,12,23,Severe,109
2012,1,0,None,603
2012,1,0,Slight,163
2012,1,0,Moderate,71
2012,1,0,Severe,38
2012,1,1,None,226
2012,1,1,Slight,58
2012,1,1,Moderate,20
2012,1,1,Severe,22
2012,1,2,None,43
2012,1,2,Slight,14
2012,1,2,Moderate,12
2012,1,2,Severe,2
2012,1,3,None,2
2012,1,3,Slight,0
2012,1,3,Moderate,1
2012,1,3,Severe,1
2012,1,4,None,116
2012,1,4,Slight,15
2012,1,4,Moderate,3
2012,1,4,Severe,3
2012,1,5,None,4276
2012,1,5,Slight,653
2012,1,5,Moderate,147
2012,1,5,Severe,138
2012,1,6,None,29295
2012,1,6,Slight,4489
2012,1,6,Moderate,1144
2012,1,6,Severe,927
2012,1,7,None,27630
2012,1,7,Slight,4802
2012,1,7,Moderate,1438
2012,1,7,Severe,1093
2012,1,8,None,26870
2012,1,8,Slight,5454
2012,1,8,Moderate,2042
2012,1,8,Severe,1301
2012,1,9,None,23991
2012,1,9,Slight,5416
2012,1,9,Moderate,2032
2012,1,9,Severe,1430
2012,1,10,None,22155
2012,1,10,Slight,6306
2012,1,10,Moderate,2597
2012,1,10,Severe,1864
2012,1,11,None,23196
2012,1,11,Slight,6828
2012,1,11,Moderate,2768
2012,1,11,Severe,1895
2012,1,12,None,20645
2012,1,12,Slight,6141
2012,1,12,Moderate,2561
2012,1,12,Severe,1786
2012,1,13,None,22328
2012,1,13,Slight,6785
2012,1,13,Moderate,2884
2012,1,13,Severe,2218
2012,1,14,None,20572
2012,1,14,Slight,6713
2012,1,14,Moderate,2992
2012,1,14,Severe,2155
2012,1,15,None,19366
2012,1,15,Slight,6759
2012,1,15,Moderate,3108
2012,1,15,Severe,2160
2012,1,16,None,19783
2012,1,16,Slight,6703
2012,1,16,Moderate,3274
2012,1,16,Severe,2451
2012,1,17,None,22787
2012,1,17,Slight,7587
2012,1,17,Moderate,3821
2012,1,17,Severe,2906
2012,1,18,None,17331
2012,1,18,Slight,5709
2012,1,18,Moderate,3150
2012,1,18,Severe,2331
2012,1,19,None,17977
2012,1,19,Slight,6123
2012,1,19,Moderate,3349
2012,1,19,Severe,2444
2012,1,20,None,10807
2012,1,20,Slight,3217
2012,1,20,Moderate,1871
2012,1,20,Severe,1447
2012,1,21,None,9142
2012,1,21,Slight,3406
2012,1,21,Moderate,1772
2012,1,21,Severe,1044
2012,1,22,None,5962
2012,1,22,Slight,1505
2012,1,22,Moderate,650
2012,1,22,Severe,343
2012,1,23,None,1957
2012,1,23,Slight,524
2012,1,23,Moderate,173
2012,1,23,Severe,128
2012,2,0,None,537
2012,2,0,Slight,183
2012,2,0,Moderate,55
2012,2,0,Severe,22
2012,2,1,None,232
2012,2,1,Slight,34
2012,2,1,Moderate,16
2012,2,1,Severe,9
2012,2,2,None,26
2012,2,2,Slight,10
2012,2,2,Moderate,3
2012,2,2,Severe,0
2012,2,3,None,2
2012,2,3,Slight,0
2012,2,3,Moderate,0
2012,2,3,Severe,0
2012,2,4,None,65
2012,2,4,Slight,2
2012,2,4,Moderate,2
2012,2,4,Severe,12
2012,2,5,None,4321
2012,2,5,Slight,525
2012,2,5,Moderate,119
2012,2,5,Severe,113
2012,2,6,None,29554
2012,2,6,Slight,4193
2012,2,6,Moderate,877
2012,2,6,Severe,767
2012,2,7,None,27802
2012,2,7,Slight,4299
2012,2,7,Moderate,1102
2012,2,7,Severe,946
2012,2,8,None,26239
2012,2,8,Slight,5271
2012,2,8,Moderate,1636
2012,2,8,Severe,1087
2012,2,9,None,23308
2012,2,9,Slight,5139
2012,2,9,Moderate,1635
2012,2,9,Severe,1186
2012,2,10,None,21574
2012,2,10,Slight,5927
2012,2,10,Moderate,2160
2012,2,10,Severe,1243
2012,2,11,None,23201
2012,2,11,Slight,6402
2012,2,11,Moderate,2412
2012,2,11,Severe,1388
2012,2,12,None,20243
2012,2,12,Slight,5540
2012,2,12,Moderate,2217
2012,2,12,Severe,1333
2012,2,13,None,21864
2012,2,13,Slight,6314
2012,2,13,Moderate,2518
2012,2,13,Severe,1613
2012,2,14,None,19872
2012,2,14,Slight,6487
2012,2,14,Moderate,2679
2012,2,14,Severe,1639
2012,2,15,None,19407
2012,2,15,Slight,6696
2012,2,15,Moderate,2826
2012,2,15,Severe,1811
2012,2,16,None,19633
2012,2,16,Slight,6439
2012,2,16,Moderate,2685
2012,2,16,Severe,1920
2012,2,17,None,23113
2012,2,17,Slight,6936
2012,2,17,Moderate,3101
2012,2,17,Severe,2043
2012,2,18,None,17708
2012,2,18,Slight,5608
2012,2,18,Moderate,2692
2012,2,18,Severe,1772
2012,2,19,None,17811
2012,2,19,Slight,5828
2012,2,19,Moderate,2715
2012,2,19,Severe,1891
2012,2,20,None,11477
2012,2,20,Slight,3259
2012,2,20,Moderate,1758
2012,2,20,Severe,1153
2012,2,21,None,9641
2012,2,21,Slight,3322
2012,2,21,Moderate,1503
2012,2,21,Severe,859
2012,2,22,None,6129
2012,2,22,Slight,1448
2012,2,22,Moderate,538
2012,2,22,Severe,277
2012,2,23,None,1958
2012,2,23,Slight,526
2012,2,23,Moderate,198
2012,2,23,Severe,104
2012,3,0,None,685
2012,3,0,Slight,252
2012,3,0,Moderate,102
2012,3,0,Severe,54
2012,3,1,None,314
2012,3,1,Slight,88
2012,3,1,Moderate,23
2012,3,1,Severe,20
2012,3,2,None,36
2012,3,2,Slight,5
2012,3,2,Moderate,2
2012,3,2,Severe,2
2012,3,3,None,49
2012,3,3,Slight,4
2012,3,3,Moderate,3
2012,3,3,Severe,0
2012,3,4,None,80
2012,3,4,Slight,9
2012,3,4,Moderate,3
2012,3,4,Severe,8
2012,3,5,None,5213
2012,3,5,Slight,971
2012,3,5,Moderate,188
2012,3,5,Severe,153
2012,3,6,None,32124
2012,3,6,Slight,6127
2012,3,6,Moderate,1271
2012,3,6,Severe,923
2012,3,7,None,30624
2012,3,7,Slight,5999
2012,3,7,Moderate,1753
2012,3,7,Severe,1255
2012,3,8,None,27370
2012,3,8,Slight,7039
2012,3,8,Moderate,2197
2012,3,8,Severe,1613
2012,3,9,None,23098
2012,3,9,Slight,6557
2012,3,9,Moderate,2406
2012,3,9,Severe,1600
2012,3,10,None,21707
2012,3,10,Slight,7158
2012,3,10,Moderate,2657
2012,3,10,Severe,1785
2012,3,11,None,23156
2012,3,11,Slight,7631
2012,3,11,Moderate,2996
2012,3,11,Severe,2062
2012,3,12,None,20005
2012,3,12,Slight,7040
2012,3,12,Moderate,3125
2012,3,12,Severe,2038
2012,3,13,None,21054
2012,3,13,Slight,7978
2012,3,13,Moderate,3611
2012,3,13,Severe,2680
2012,3,14,None,18674
2012,3,14,Slight,8012
2012,3,14,Moderate,3789
2012,3,14,Severe,2736
2012,3,15,None,18535
2012,3,15,Slight,7981
2012,3,15,Moderate,4060
2012,3,15,Severe,2868
2012,3,16,None,18359
2012,3,16,Slight,8119
2012,3,16,Moderate,4158
2012,3,16,Severe,3161
2012,3,17,None,20973
2012,3,17,Slight,8641
2012,3,17,Moderate,4738
2012,3,17,Severe,3756
2012,3,18,None,17339
2012,3,18,Slight,7266
2012,3,18,Moderate,4180
2012,3,18,Severe,3230
2012,3,19,None,16889
2012,3,19,Slight,7048
2012,3,19,Moderate,4012
2012,3,19,Severe,3339
2012,3,20,None,12440
2012,3,20,Slight,4668
2012,3,20,Moderate,2801
2012,3,20,Severe,2228
2012,3,21,None,10514
2012,3,21,Slight,4571
2012,3,21,Moderate,2741
2012,3,21,Severe,1671
2012,3,22,None,6130
2012,3,22,Slight,2314
2012,3,22,Moderate,1017
2012,3,22,Severe,657
2012,3,23,None,2239
2012,3,23,Slight,919
2012,3,23,Moderate,399
2012,3,23,Severe,239
2012,4,0,None,681
2012,4,0,Slight,147
2012,4,0,Moderate,54
2012,4,0,Severe,46
2012,4,1,None,302
2012,4,1,Slight,73
2012,4,1,Moderate,22
2012,4,1,Severe,16
2012,4,2,None,28
2012,4,2,Slight,1
2012,4,2,Moderate,0
2012,4,2,Severe,0
2012,4,3,None,56
2012,4,3,Slight,1
2012,4,3,Moderate,2
2012,4,3,Severe,1
2012,4,4,None,50
2012,4,4,Slight,4
2012,4,4,Moderate,2
2012,4,4,Severe,4
2012,4,5,None,5127
2012,4,5,Slight,711
2012,4,5,Moderate,182
2012,4,5,Severe,73
2012,4,6,None,32560
2012,4,6,Slight,4751
2012,4,6,Moderate,888
2012,4,6,Severe,741
2012,4,7,None,30972
2012,4,7,Slight,4618
2012,4,7,Moderate,1265
2012,4,7,Severe,967
2012,4,8,None,29255
2012,4,8,Slight,6299
2012,4,8,Moderate,1810
2012,4,8,Severe,1161
2012,4,9,None,24349
2012,4,9,Slight,5597
2012,4,9,Moderate,1690
2012,4,9,Severe,1176
2012,4,10,None,23429
2012,4,10,Slight,6445
2012,4,10,Moderate,2108
2012,4,10,Severe,1320
2012,4,11,None,24114
2012,4,11,Slight,6587
2012,4,11,Moderate,2360
2012,4,11,Severe,1486
2012,4,12,None,22077
2012,4,12,Slight,6594
2012,4,12,Moderate,2327
2012,4,12,Severe,1622
2012,4,13,None,22742
2012,4,13,Slight,6688
2012,4,13,Moderate,2622
2012,4,13,Severe,1792
2012,4,14,None,20126
2012,4,14,Slight,6979
2012,4,14,Moderate,2869
2012,4,14,Severe,2014
2012,4,15,None,20442
2012,4,15,Slight,7407
2012,4,15,Moderate,3081
2012,4,15,Severe,2015
2012,4,16,None,20329
2012,4,16,Slight,7070
2012,4,16,Moderate,3068
2012,4,16,Severe,2226
2012,4,17,None,22276
2012,4,17,Slight,7594
2012,4,17,Moderate,3587
2012,4,17,Severe,2470
2012,4,18,None,19664
2012,4,18,Slight,6882
2012,4,18,Moderate,3064
2012,4,18,Severe,2244
2012,4,19,None,19134
2012,4,19,Slight,6577
2012,4,19,Moderate,3266
2012,4,19,Severe,2284
2012,4,20,None,13398
2012,4,20,Slight,4250
2012,4,20,Moderate,2237
2012,4,20,Severe,1655
2012,4,21,None,11094
2012,4,21,Slight,3954
2012,4,21,Moderate,1940
2012,4,21,Severe,1239
2012,4,22,None,6615
2012,4,22,Slight,1911
2012,4,22,Moderate,807
2012,4,22,Severe,442
2012,4,23,None,2172
2012,4,23,Slight,689
2012,4,23,Moderate,250
2012,4,23,Severe,160
2012,5,0,None,650
2012,5,0,Slight,221
2012,5,0,Moderate,87
2012,5,0,Severe,26
2012,5,1,None,311
2012,5,1,Slight,87
2012,5,1,Moderate,36
2012,5,1,Severe,12
2012,5,2,None,62
2012,5,2,Slight,7
2012,5,2,Moderate,4
2012,5,2,Severe,0
2012,5,3,None,60
2012,5,3,Slight,5
2012,5,3,Moderate,1
2012,5,3,Severe,0
2012,5,4,None,0
2012,5,4,Slight,0
2012,5,4,Moderate,0
2012,5,4,Severe,0
2012,5,5,None,5693
2012,5,5,Slight,822
2012,5,5,Moderate,153
2012,5,5,Severe,152
2012,5,6,None,32312
2012,5,6,Slight,5317
2012,5,6,Moderate,991
2012,5,6,Severe,836
2012,5,7,None,30666
2012,5,7,Slight,5019
2012,5,7,Moderate,1448
2012,5,7,Severe,1118
2012,5,8,None,29512
2012,5,8,Slight,6576
2012,5,8,Moderate,2010
2012,5,8,Severe,1293
2012,5,9,None,24777
2012,5,9,Slight,6244
2012,5,9,Moderate,2168
2012,5,9,Severe,1495
2012,5,10,None,23190
2012,5,10,Slight,6936
2012,5,10,Moderate,2514
2012,5,10,Severe,1708
2012,5,11,None,24449
2012,5,11,Slight,7405
2012,5,11,Moderate,2919
2012,5,11,Severe,1997
2012,5,12,None,22045
2012,5,12,Slight,6946
2012,5,12,Moderate,2811
2012,5,12,Severe,1978
2012,5,13,None,22320
2012,5,13,Slight,7382
2012,5,13,Moderate,3269
2012,5,13,Severe,2415
2012,5,14,None,19569
2012,5,14,Slight,7793
2012,5,14,Moderate,3329
2012,5,14,Severe,2474
2012,5,15,None,20107
2012,5,15,Slight,7983
2012,5,15,Moderate,3797
2012,5,15,Severe,2724
2012,5,16,None,19622
2012,5,16,Slight,7535
2012,5,16,Moderate,3614
2012,5,16,Severe,2712
2012,5,17,None,20569
2012,5,17,Slight,8225
2012,5,17,Moderate,4230
2012,5,17,Severe,3450
2012,5,18,None,17808
2012,5,18,Slight,7172
2012,5,18,Moderate,3837
2012,5,18,Severe,3156
2012,5,19,None,17844
2012,5,19,Slight,6824
2012,5,19,Moderate,4062
2012,5,19,Severe,3253
2012,5,20,None,12376
2012,5,20,Slight,4075
2012,5,20,Moderate,2531
2012,5,20,Severe,2250
2012,5,21,None,10133
2012,5,21,Slight,4246
2012,5,21,Moderate,2634
2012,5,21,Severe,1796
2012,5,22,None,6566
2012,5,22,Slight,2078
2012,5,22,Moderate,990
2012,5,22,Severe,634
2012,5,23,None,2171
2012,5,23,Slight,617
2012,5,23,Moderate,285
2012,5,23,Severe,147
2012,6,0,None,702
2012,6,0,Slight,280
2012,6,0,Moderate,158
2012,6,0,Severe,90
2012,6,1,None,263
2012,6,1,Slight,120
2012,6,1,Moderate,53
2012,6,1,Severe,29
2012,6,2,None,95
2012,6,2,Slight,9
2012,6,2,Moderate,10
2012,6,2,Severe,11
2012,6,3,None,65
2012,6,3,Slight,7
2012,6,3,Moderate,4
2012,6,3,Severe,4
2012,6,4,None,50
2012,6,4,Slight,12
2012,6,4,Moderate,2
2012,6,4,Severe,0
2012,6,5,None,6737
2012,6,5,Slight,1433
2012,6,5,Moderate,247
2012,6,5,Severe,205
2012,6,6,None,30861
2012,6,6,Slight,6290
2012,6,6,Moderate,1365
2012,6,6,Severe,968
2012,6,7,None,29221
2012,6,7,Slight,6159
2012,6,7,Moderate,1871
2012,6,7,Severe,1266
2012,6,8,None,28259
2012,6,8,Slight,7468
2012,6,8,Moderate,2224
2012,6,8,Severe,1549
2012,6,9,None,23157
2012,6,9,Slight,7208
2012,6,9,Moderate,2452
2012,6,9,Severe,1642
2012,6,10,None,22227
2012,6,10,Slight,8398
2012,6,10,Moderate,2956
2012,6,10,Severe,1930
2012,6,11,None,23081
2012,6,11,Slight,7911
2012,6,11,Moderate,3091
2012,6,11,Severe,2120
2012,6,12,None,19672
2012,6,12,Slight,7794
2012,6,12,Moderate,3107
2012,6,12,Severe,2196
2012,6,13,None,20439
2012,6,13,Slight,8433
2012,6,13,Moderate,3637
2012,6,13,Severe,2665
2012,6,14,None,17821
2012,6,14,Slight,8513
2012,6,14,Moderate,3933
2012,6,14,Severe,2961
2012,6,15,None,18089
2012,6,15,Slight,8521
2012,6,15,Moderate,4256
2012,6,15,Severe,3384
2012,6,16,None,17057
2012,6,16,Slight,7891
2012,6,16,Moderate,4219
2012,6,16,Severe,3532
2012,6,17,None,18692
2012,6,17,Slight,9123
2012,6,17,Moderate,5399
2012,6,17,Severe,4479
2012,6,18,None,16031
2012,6,18,Slight,7390
2012,6,18,Moderate,4562
2012,6,18,Severe,3887
2012,6,19,None,16152
2012,6,19,Slight,7435
2012,6,19,Moderate,4745
2012,6,19,Severe,4567
2012,6,20,None,11390
2012,6,20,Slight,5043
2012,6,20,Moderate,3473
2012,6,20,Severe,3276
2012,6,21,None,9431
2012,6,21,Slight,4581
2012,6,21,Moderate,3166
2012,6,21,Severe,2451
2012,6,22,None,6205
2012,6,22,Slight,2464
2012,6,22,Moderate,1254
2012,6,22,Severe,1119
2012,6,23,None,2589
2012,6,23,Slight,1160
2012,6,23,Moderate,563
2012,6,23,Severe,470
2012,7,0,None,672
2012,7,0,Slight,264
2012,7,0,Moderate,136
2012,7,0,Severe,95
2012,7,1,None,363
2012,7,1,Slight,147
2012,7,1,Moderate,61
2012,7,1,Severe,32
2012,7,2,None,109
2012,7,2,Slight,20
2012,7,2,Moderate,13
2012,7,2,Severe,4
2012,7,3,None,38
2012,7,3,Slight,8
2012,7,3,Moderate,8
2012,7,3,Severe,8
2012,7,4,None,0
2012,7,4,Slight,0
2012,7,4,Moderate,0
2012,7,4,Severe,0
2012,7,5,None,6404
2012,7,5,Slight,1535
2012,7,5,Moderate,338
2012,7,5,Severe,256
2012,7,6,None,31440
2012,7,6,Slight,6659
2012,7,6,Moderate,1522
2012,7,6,Severe,1367
2012,7,7,None,29200
2012,7,7,Slight,6610
2012,7,7,Moderate,2174
2012,7,7,Severe,1903
2012,7,8,None,27784
2012,7,8,Slight,7599
2012,7,8,Moderate,2596
2012,7,8,Severe,2242
2012,7,9,None,23089
2012,7,9,Slight,7237
2012,7,9,Moderate,2765
2012,7,9,Severe,2428
2012,7,10,None,22644
2012,7,10,Slight,8734
2012,7,10,Moderate,3402
2012,7,10,Severe,2727
2012,7,11,None,21947
2012,7,11,Slight,7896
2012,7,11,Moderate,3519
2012,7,11,Severe,2771
2012,7,12,None,19438
2012,7,12,Slight,7952
2012,7,12,Moderate,3715
2012,7,12,Severe,3022
2012,7,13,None,20341
2012,7,13,Slight,8630
2012,7,13,Moderate,4160
2012,7,13,Severe,3558
2012,7,14,None,16764
2012,7,14,Slight,8506
2012,7,14,Moderate,4535
2012,7,14,Severe,3849
2012,7,15,None,17020
2012,7,15,Slight,8701
2012,7,15,Moderate,4985
2012,7,15,Severe,4290
2012,7,16,None,15686
2012,7,16,Slight,8252
2012,7,16,Moderate,5079
2012,7,16,Severe,4703
2012,7,17,None,16787
2012,7,17,Slight,9039
2012,7,17,Moderate,6184
2012,7,17,Severe,6245
2012,7,18,None,14172
2012,7,18,Slight,7417
2012,7,18,Moderate,5390
2012,7,18,Severe,5750
2012,7,19,None,14333
2012,7,19,Slight,7494
2012,7,19,Moderate,5878
2012,7,19,Severe,6398
2012,7,20,None,9928
2012,7,20,Slight,5178
2012,7,20,Moderate,4393
2012,7,20,Severe,4764
2012,7,21,None,8435
2012,7,21,Slight,4460
2012,7,21,Moderate,3672
2012,7,21,Severe,3695
2012,7,22,None,5515
2012,7,22,Slight,2623
2012,7,22,Moderate,1677
2012,7,22,Severe,1665
2012,7,23,None,2840
2012,7,23,Slight,1188
2012,7,23,Moderate,699
2012,7,23,Severe,650
2012,8,0,None,652
2012,8,0,Slight,225
2012,8,0,Moderate,85
2012,8,0,Severe,48
2012,8,1,None,317
2012,8,1,Slight,108
2012,8,1,Moderate,47
2012,8,1,Severe,39
2012,8,2,None,89
2012,8,2,Slight,19
2012,8,2,Moderate,6
2012,8,2,Severe,6
2012,8,3,None,35
2012,8,3,Slight,4
2012,8,3,Moderate,8
2012,8,3,Severe,11
2012,8,4,None,6
2012,8,4,Slight,1
2012,8,4,Moderate,0
2012,8,4,Severe,0
2012,8,5,None,6861
2012,8,5,Slight,1396
2012,8,5,Moderate,258
2012,8,5,Severe,208
2012,8,6,None,31558
2012,8,6,Slight,6200
2012,8,6,Moderate,1359
2012,8,6,Severe,997
2012,8,7,None,30394
2012,8,7,Slight,6212
2012,8,7,Moderate,1844
2012,8,7,Severe,1508
2012,8,8,None,28184
2012,8,8,Slight,7659
2012,8,8,Moderate,2388
2012,8,8,Severe,1904
2012,8,9,None,24005
2012,8,9,Slight,7209
2012,8,9,Moderate,2626
2012,8,9,Severe,1875
2012,8,10,None,23502
2012,8,10,Slight,8586
2012,8,10,Moderate,3310
2012,8,10,Severe,2343
2012,8,11,None,22710
2012,8,11,Slight,8151
2012,8,11,Moderate,3200
2012,8,11,Severe,2342
2012,8,12,None,20613
2012,8,12,Slight,7867
2012,8,12,Moderate,3363
2012,8,12,Severe,2464
2012,8,13,None,21562
2012,8,13,Slight,8927
2012,8,13,Moderate,3982
2012,8,13,Severe,3146
2012,8,14,None,17711
2012,8,14,Slight,8522
2012,8,14,Moderate,4360
2012,8,14,Severe,3353
2012,8,15,None,18060
2012,8,15,Slight,8884
2012,8,15,Moderate,4642
2012,8,15,Severe,3745
2012,8,16,None,17255
2012,8,16,Slight,8658
2012,8,16,Moderate,4707
2012,8,16,Severe,4012
2012,8,17,None,18797
2012,8,17,Slight,9264
2012,8,17,Moderate,5748
2012,8,17,Severe,5033
2012,8,18,None,15855
2012,8,18,Slight,7706
2012,8,18,Moderate,4912
2012,8,18,Severe,4421
2012,8,19,None,16865
2012,8,19,Slight,7598
2012,8,19,Moderate,5142
2012,8,19,Severe,4782
2012,8,20,None,11034
2012,8,20,Slight,5097
2012,8,20,Moderate,3597
2012,8,20,Severe,3469
2012,8,21,None,8698
2012,8,21,Slight,4761
2012,8,21,Moderate,3147
2012,8,21,Severe,2542
2012,8,22,None,5791
2012,8,22,Slight,2505
2012,8,22,Moderate,1543
2012,8,22,Severe,1020
2012,8,23,None,2702
2012,8,23,Slight,1117
2012,8,23,Moderate,628
2012,8,23,Severe,534
2012,9,0,None,495
2012,9,0,Slight,151
2012,9,0,Moderate,66
2012,9,0,Severe,33
2012,9,1,None,237
2012,9,1,Slight,44
2012,9,1,Moderate,26
2012,9,1,Severe,12
2012,9,2,None,29
2012,9,2,Slight,5
2012,9,2,Moderate,2
2012,9,2,Severe,0
2012,9,3,None,27
2012,9,3,Slight,0
2012,9,3,Moderate,0
2012,9,3,Severe,0
2012,9,4,None,17
2012,9,4,Slight,0
2012,9,4,Moderate,0
2012,9,4,Severe,1
2012,9,5,None,6189
2012,9,5,Slight,856
2012,9,5,Moderate,208
2012,9,5,Severe,161
2012,9,6,None,29135
2012,9,6,Slight,4048
2012,9,6,Moderate,924
2012,9,6,Severe,746
2012,9,7,None,29702
2012,9,7,Slight,4276
2012,9,7,Moderate,1314
2012,9,7,Severe,1065
2012,9,8,None,28339
2012,9,8,Slight,5752
2012,9,8,Moderate,1866
